t,MV,PV,DV
9.900000000000000000e+01,5.000000000000000000e+01,5.341499999999999915e+01,5.000000000000000000e+01
1.000000000000000000e+02,5.000000000000000000e+01,5.351200000000000045e+01,5.000000000000000000e+01
1.010000000000000000e+02,5.000000000000000000e+01,5.377000000000000313e+01,5.000000000000000000e+01
1.020000000000000000e+02,5.000000000000000000e+01,5.380199999999999960e+01,5.000000000000000000e+01
1.030000000000000000e+02,5.000000000000000000e+01,5.409199999999999875e+01,5.000000000000000000e+01
1.040000000000000000e+02,5.000000000000000000e+01,5.409199999999999875e+01,5.000000000000000000e+01
1.050000000000000000e+02,5.000000000000000000e+01,5.435000000000000142e+01,5.000000000000000000e+01
1.060000000000000000e+02,5.000000000000000000e+01,5.441400000000000148e+01,5.000000000000000000e+01
1.070000000000000000e+02,5.000000000000000000e+01,5.464000000000000057e+01,5.000000000000000000e+01
1.080000000000000000e+02,5.000000000000000000e+01,5.473599999999999710e+01,5.000000000000000000e+01
1.090000000000000000e+02,5.000000000000000000e+01,5.486500000000000199e+01,5.000000000000000000e+01
1.100000000000000000e+02,5.000000000000000000e+01,5.505899999999999750e+01,5.000000000000000000e+01
1.110000000000000000e+02,5.000000000000000000e+01,5.512299999999999756e+01,5.000000000000000000e+01
1.120000000000000000e+02,5.000000000000000000e+01,5.538100000000000023e+01,5.000000000000000000e+01
1.130000000000000000e+02,5.000000000000000000e+01,5.538100000000000023e+01,5.000000000000000000e+01
1.140000000000000000e+02,5.000000000000000000e+01,5.567099999999999937e+01,5.000000000000000000e+01
1.150000000000000000e+02,5.000000000000000000e+01,5.570300000000000296e+01,5.000000000000000000e+01
1.160000000000000000e+02,5.000000000000000000e+01,5.602499999999999858e+01,5.000000000000000000e+01
1.170000000000000000e+02,5.000000000000000000e+01,5.602499999999999858e+01,5.000000000000000000e+01
1.180000000000000000e+02,5.000000000000000000e+01,5.631499999999999773e+01,5.000000000000000000e+01
1.190000000000000000e+02,5.000000000000000000e+01,5.634799999999999898e+01,5.000000000000000000e+01
1.200000000000000000e+02,5.000000000000000000e+01,5.657300000000000040e+01,5.000000000000000000e+01
1.210000000000000000e+02,5.000000000000000000e+01,5.667000000000000171e+01,5.000000000000000000e+01
1.220000000000000000e+02,5.000000000000000000e+01,5.673400000000000176e+01,5.000000000000000000e+01
1.230000000000000000e+02,5.000000000000000000e+01,5.699199999999999733e+01,5.000000000000000000e+01
1.240000000000000000e+02,5.000000000000000000e+01,5.702400000000000091e+01,5.000000000000000000e+01
1.250000000000000000e+02,5.000000000000000000e+01,5.728199999999999648e+01,5.000000000000000000e+01
1.260000000000000000e+02,5.000000000000000000e+01,5.734700000000000131e+01,5.000000000000000000e+01
1.270000000000000000e+02,5.000000000000000000e+01,5.763700000000000045e+01,5.000000000000000000e+01
1.280000000000000000e+02,5.000000000000000000e+01,5.763700000000000045e+01,5.000000000000000000e+01
1.290000000000000000e+02,5.000000000000000000e+01,5.795900000000000318e+01,5.000000000000000000e+01
1.300000000000000000e+02,5.000000000000000000e+01,5.795900000000000318e+01,5.000000000000000000e+01
1.310000000000000000e+02,5.000000000000000000e+01,5.815200000000000102e+01,5.000000000000000000e+01
1.320000000000000000e+02,5.000000000000000000e+01,5.828099999999999881e+01,5.000000000000000000e+01
1.330000000000000000e+02,5.000000000000000000e+01,5.834599999999999653e+01,5.000000000000000000e+01
1.340000000000000000e+02,5.000000000000000000e+01,5.860399999999999920e+01,5.000000000000000000e+01
1.350000000000000000e+02,5.000000000000000000e+01,5.860399999999999920e+01,5.000000000000000000e+01
1.360000000000000000e+02,5.000000000000000000e+01,5.892600000000000193e+01,5.000000000000000000e+01
1.370000000000000000e+02,5.000000000000000000e+01,5.892600000000000193e+01,5.000000000000000000e+01
1.380000000000000000e+02,5.000000000000000000e+01,5.924799999999999756e+01,5.000000000000000000e+01
1.390000000000000000e+02,5.000000000000000000e+01,5.924799999999999756e+01,5.000000000000000000e+01
1.400000000000000000e+02,5.000000000000000000e+01,5.953799999999999670e+01,5.000000000000000000e+01
1.410000000000000000e+02,5.000000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01
1.420000000000000000e+02,5.000000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01
1.430000000000000000e+02,5.000000000000000000e+01,5.985999999999999943e+01,5.000000000000000000e+01
1.440000000000000000e+02,5.000000000000000000e+01,5.989300000000000068e+01,5.000000000000000000e+01
1.450000000000000000e+02,5.000000000000000000e+01,6.014999999999999858e+01,5.000000000000000000e+01
1.460000000000000000e+02,5.000000000000000000e+01,6.021500000000000341e+01,5.000000000000000000e+01
1.470000000000000000e+02,5.000000000000000000e+01,6.021500000000000341e+01,5.000000000000000000e+01
1.480000000000000000e+02,5.000000000000000000e+01,6.024699999999999989e+01,5.000000000000000000e+01
1.490000000000000000e+02,5.000000000000000000e+01,6.047299999999999898e+01,5.000000000000000000e+01
1.500000000000000000e+02,5.000000000000000000e+01,6.053699999999999903e+01,5.000000000000000000e+01
1.510000000000000000e+02,5.000000000000000000e+01,6.056900000000000261e+01,5.000000000000000000e+01
1.520000000000000000e+02,5.000000000000000000e+01,6.085900000000000176e+01,5.000000000000000000e+01
1.530000000000000000e+02,5.000000000000000000e+01,6.085900000000000176e+01,5.000000000000000000e+01
1.540000000000000000e+02,5.000000000000000000e+01,6.095600000000000307e+01,5.000000000000000000e+01
1.550000000000000000e+02,5.000000000000000000e+01,6.114900000000000091e+01,5.000000000000000000e+01
1.560000000000000000e+02,5.000000000000000000e+01,6.118200000000000216e+01,5.000000000000000000e+01
1.570000000000000000e+02,5.000000000000000000e+01,6.121399999999999864e+01,5.000000000000000000e+01
1.580000000000000000e+02,5.000000000000000000e+01,6.147200000000000131e+01,5.000000000000000000e+01
1.590000000000000000e+02,5.000000000000000000e+01,6.150399999999999778e+01,5.000000000000000000e+01
1.600000000000000000e+02,5.000000000000000000e+01,6.166499999999999915e+01,5.000000000000000000e+01
1.610000000000000000e+02,5.000000000000000000e+01,6.182600000000000051e+01,5.000000000000000000e+01
1.620000000000000000e+02,5.000000000000000000e+01,6.185799999999999699e+01,5.000000000000000000e+01
1.630000000000000000e+02,5.000000000000000000e+01,6.192300000000000182e+01,5.000000000000000000e+01
1.640000000000000000e+02,5.000000000000000000e+01,6.214800000000000324e+01,5.000000000000000000e+01
1.650000000000000000e+02,5.000000000000000000e+01,6.214800000000000324e+01,5.000000000000000000e+01
1.660000000000000000e+02,5.000000000000000000e+01,6.231000000000000227e+01,5.000000000000000000e+01
1.670000000000000000e+02,5.000000000000000000e+01,6.247099999999999653e+01,5.000000000000000000e+01
1.680000000000000000e+02,5.000000000000000000e+01,6.247099999999999653e+01,5.000000000000000000e+01
1.690000000000000000e+02,5.000000000000000000e+01,6.260000000000000142e+01,5.000000000000000000e+01
1.700000000000000000e+02,5.000000000000000000e+01,6.272899999999999920e+01,5.000000000000000000e+01
1.710000000000000000e+02,5.000000000000000000e+01,6.279299999999999926e+01,5.000000000000000000e+01
1.720000000000000000e+02,5.000000000000000000e+01,6.285699999999999932e+01,5.000000000000000000e+01
1.730000000000000000e+02,5.000000000000000000e+01,6.308299999999999841e+01,5.000000000000000000e+01
1.740000000000000000e+02,5.000000000000000000e+01,6.311500000000000199e+01,5.000000000000000000e+01
1.750000000000000000e+02,5.000000000000000000e+01,6.311500000000000199e+01,5.000000000000000000e+01
1.760000000000000000e+02,5.000000000000000000e+01,6.324399999999999977e+01,5.000000000000000000e+01
1.770000000000000000e+02,5.000000000000000000e+01,6.343800000000000239e+01,5.000000000000000000e+01
1.780000000000000000e+02,5.000000000000000000e+01,6.343800000000000239e+01,5.000000000000000000e+01
1.790000000000000000e+02,5.000000000000000000e+01,6.346999999999999886e+01,5.000000000000000000e+01
1.800000000000000000e+02,5.000000000000000000e+01,6.369500000000000028e+01,5.000000000000000000e+01
1.810000000000000000e+02,5.000000000000000000e+01,6.375999999999999801e+01,5.000000000000000000e+01
1.820000000000000000e+02,5.000000000000000000e+01,6.375999999999999801e+01,5.000000000000000000e+01
1.830000000000000000e+02,5.000000000000000000e+01,6.398499999999999943e+01,5.000000000000000000e+01
1.840000000000000000e+02,5.000000000000000000e+01,6.408199999999999363e+01,5.000000000000000000e+01
1.850000000000000000e+02,5.000000000000000000e+01,6.408199999999999363e+01,5.000000000000000000e+01
1.860000000000000000e+02,5.000000000000000000e+01,6.430800000000000693e+01,5.000000000000000000e+01
1.870000000000000000e+02,5.000000000000000000e+01,6.440399999999999636e+01,5.000000000000000000e+01
1.880000000000000000e+02,5.000000000000000000e+01,6.440399999999999636e+01,5.000000000000000000e+01
1.890000000000000000e+02,5.000000000000000000e+01,6.443699999999999761e+01,5.000000000000000000e+01
1.900000000000000000e+02,5.000000000000000000e+01,6.472700000000000387e+01,5.000000000000000000e+01
1.910000000000000000e+02,5.000000000000000000e+01,6.472700000000000387e+01,5.000000000000000000e+01
1.920000000000000000e+02,5.000000000000000000e+01,6.475900000000000034e+01,5.000000000000000000e+01
1.930000000000000000e+02,5.000000000000000000e+01,6.504900000000000659e+01,5.000000000000000000e+01
1.940000000000000000e+02,5.000000000000000000e+01,6.504900000000000659e+01,5.000000000000000000e+01
1.950000000000000000e+02,5.000000000000000000e+01,6.504900000000000659e+01,5.000000000000000000e+01
1.960000000000000000e+02,5.000000000000000000e+01,6.524200000000000443e+01,5.000000000000000000e+01
1.970000000000000000e+02,5.000000000000000000e+01,6.537099999999999511e+01,5.000000000000000000e+01
1.980000000000000000e+02,5.000000000000000000e+01,6.537099999999999511e+01,5.000000000000000000e+01
1.990000000000000000e+02,5.000000000000000000e+01,6.546800000000000352e+01,5.000000000000000000e+01
2.000000000000000000e+02,5.000000000000000000e+01,6.569299999999999784e+01,5.000000000000000000e+01
2.010000000000000000e+02,5.000000000000000000e+01,6.569299999999999784e+01,5.000000000000000000e+01
2.020000000000000000e+02,5.000000000000000000e+01,6.572599999999999909e+01,5.000000000000000000e+01
2.030000000000000000e+02,5.000000000000000000e+01,6.591899999999999693e+01,5.000000000000000000e+01
2.040000000000000000e+02,5.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
2.050000000000000000e+02,5.000000000000000000e+01,6.601600000000000534e+01,5.000000000000000000e+01
2.060000000000000000e+02,5.000000000000000000e+01,6.614499999999999602e+01,5.000000000000000000e+01
2.070000000000000000e+02,5.000000000000000000e+01,6.630599999999999739e+01,5.000000000000000000e+01
2.080000000000000000e+02,5.000000000000000000e+01,6.633799999999999386e+01,5.000000000000000000e+01
2.090000000000000000e+02,5.000000000000000000e+01,6.633799999999999386e+01,5.000000000000000000e+01
2.100000000000000000e+02,5.000000000000000000e+01,6.653100000000000591e+01,5.000000000000000000e+01
2.110000000000000000e+02,5.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
2.120000000000000000e+02,5.000000000000000000e+01,6.669199999999999307e+01,5.000000000000000000e+01
2.130000000000000000e+02,5.000000000000000000e+01,6.678900000000000148e+01,5.000000000000000000e+01
2.140000000000000000e+02,5.000000000000000000e+01,6.698199999999999932e+01,5.000000000000000000e+01
2.150000000000000000e+02,5.000000000000000000e+01,6.698199999999999932e+01,5.000000000000000000e+01
2.160000000000000000e+02,5.000000000000000000e+01,6.701500000000000057e+01,5.000000000000000000e+01
2.170000000000000000e+02,5.000000000000000000e+01,6.717600000000000193e+01,5.000000000000000000e+01
2.180000000000000000e+02,5.000000000000000000e+01,6.730500000000000682e+01,5.000000000000000000e+01
2.190000000000000000e+02,5.000000000000000000e+01,6.730500000000000682e+01,5.000000000000000000e+01
2.200000000000000000e+02,5.000000000000000000e+01,6.740099999999999625e+01,5.000000000000000000e+01
2.210000000000000000e+02,5.000000000000000000e+01,6.749800000000000466e+01,5.000000000000000000e+01
2.220000000000000000e+02,5.000000000000000000e+01,6.762699999999999534e+01,5.000000000000000000e+01
2.230000000000000000e+02,5.000000000000000000e+01,6.762699999999999534e+01,5.000000000000000000e+01
2.240000000000000000e+02,5.000000000000000000e+01,6.762699999999999534e+01,5.000000000000000000e+01
2.250000000000000000e+02,5.000000000000000000e+01,6.775600000000000023e+01,5.000000000000000000e+01
2.260000000000000000e+02,5.000000000000000000e+01,6.791700000000000159e+01,5.000000000000000000e+01
2.270000000000000000e+02,5.000000000000000000e+01,6.791700000000000159e+01,5.000000000000000000e+01
2.280000000000000000e+02,5.000000000000000000e+01,6.794899999999999807e+01,5.000000000000000000e+01
2.290000000000000000e+02,5.000000000000000000e+01,6.794899999999999807e+01,5.000000000000000000e+01
2.300000000000000000e+02,5.000000000000000000e+01,6.817499999999999716e+01,5.000000000000000000e+01
2.310000000000000000e+02,5.000000000000000000e+01,6.827100000000000080e+01,5.000000000000000000e+01
2.320000000000000000e+02,5.000000000000000000e+01,6.827100000000000080e+01,5.000000000000000000e+01
2.330000000000000000e+02,5.000000000000000000e+01,6.827100000000000080e+01,5.000000000000000000e+01
2.340000000000000000e+02,5.000000000000000000e+01,6.833599999999999852e+01,5.000000000000000000e+01
2.350000000000000000e+02,5.000000000000000000e+01,6.840000000000000568e+01,5.000000000000000000e+01
2.360000000000000000e+02,5.000000000000000000e+01,6.859399999999999409e+01,5.000000000000000000e+01
2.370000000000000000e+02,5.000000000000000000e+01,6.859399999999999409e+01,5.000000000000000000e+01
2.380000000000000000e+02,5.000000000000000000e+01,6.859399999999999409e+01,5.000000000000000000e+01
2.390000000000000000e+02,5.000000000000000000e+01,6.859399999999999409e+01,5.000000000000000000e+01
2.400000000000000000e+02,5.000000000000000000e+01,6.872299999999999898e+01,5.000000000000000000e+01
2.410000000000000000e+02,5.000000000000000000e+01,6.872299999999999898e+01,5.000000000000000000e+01
2.420000000000000000e+02,5.000000000000000000e+01,6.881900000000000261e+01,5.000000000000000000e+01
2.430000000000000000e+02,5.000000000000000000e+01,6.891599999999999682e+01,5.000000000000000000e+01
2.440000000000000000e+02,5.000000000000000000e+01,6.891599999999999682e+01,5.000000000000000000e+01
2.450000000000000000e+02,5.000000000000000000e+01,6.891599999999999682e+01,5.000000000000000000e+01
2.460000000000000000e+02,5.000000000000000000e+01,6.907699999999999818e+01,5.000000000000000000e+01
2.470000000000000000e+02,5.000000000000000000e+01,6.923799999999999955e+01,5.000000000000000000e+01
2.480000000000000000e+02,5.000000000000000000e+01,6.923799999999999955e+01,5.000000000000000000e+01
2.490000000000000000e+02,5.000000000000000000e+01,6.923799999999999955e+01,5.000000000000000000e+01
2.500000000000000000e+02,5.000000000000000000e+01,6.923799999999999955e+01,5.000000000000000000e+01
2.510000000000000000e+02,5.000000000000000000e+01,6.952800000000000580e+01,5.000000000000000000e+01
2.520000000000000000e+02,5.000000000000000000e+01,6.956100000000000705e+01,5.000000000000000000e+01
2.530000000000000000e+02,5.000000000000000000e+01,6.956100000000000705e+01,5.000000000000000000e+01
2.540000000000000000e+02,5.000000000000000000e+01,6.956100000000000705e+01,5.000000000000000000e+01
2.550000000000000000e+02,5.000000000000000000e+01,6.965699999999999648e+01,5.000000000000000000e+01
2.560000000000000000e+02,5.000000000000000000e+01,6.981799999999999784e+01,5.000000000000000000e+01
2.570000000000000000e+02,5.000000000000000000e+01,6.988299999999999557e+01,5.000000000000000000e+01
2.580000000000000000e+02,5.000000000000000000e+01,6.988299999999999557e+01,5.000000000000000000e+01
2.590000000000000000e+02,5.000000000000000000e+01,6.988299999999999557e+01,5.000000000000000000e+01
2.600000000000000000e+02,5.000000000000000000e+01,6.997899999999999920e+01,5.000000000000000000e+01
2.610000000000000000e+02,5.000000000000000000e+01,7.001200000000000045e+01,5.000000000000000000e+01
2.620000000000000000e+02,5.000000000000000000e+01,7.017300000000000182e+01,5.000000000000000000e+01
2.630000000000000000e+02,5.000000000000000000e+01,7.020499999999999829e+01,5.000000000000000000e+01
2.640000000000000000e+02,5.000000000000000000e+01,7.020499999999999829e+01,5.000000000000000000e+01
2.650000000000000000e+02,5.000000000000000000e+01,7.020499999999999829e+01,5.000000000000000000e+01
2.660000000000000000e+02,5.000000000000000000e+01,7.020499999999999829e+01,5.000000000000000000e+01
2.670000000000000000e+02,5.000000000000000000e+01,7.039799999999999613e+01,5.000000000000000000e+01
2.680000000000000000e+02,5.000000000000000000e+01,7.049500000000000455e+01,5.000000000000000000e+01
2.690000000000000000e+02,5.000000000000000000e+01,7.052700000000000102e+01,5.000000000000000000e+01
2.700000000000000000e+02,5.000000000000000000e+01,7.052700000000000102e+01,5.000000000000000000e+01
2.710000000000000000e+02,5.000000000000000000e+01,7.056000000000000227e+01,5.000000000000000000e+01
2.720000000000000000e+02,5.000000000000000000e+01,7.059199999999999875e+01,5.000000000000000000e+01
2.730000000000000000e+02,5.000000000000000000e+01,7.078499999999999659e+01,5.000000000000000000e+01
2.740000000000000000e+02,5.000000000000000000e+01,7.084999999999999432e+01,5.000000000000000000e+01
2.750000000000000000e+02,5.000000000000000000e+01,7.084999999999999432e+01,5.000000000000000000e+01
2.760000000000000000e+02,5.000000000000000000e+01,7.084999999999999432e+01,5.000000000000000000e+01
2.770000000000000000e+02,5.000000000000000000e+01,7.084999999999999432e+01,5.000000000000000000e+01
2.780000000000000000e+02,5.000000000000000000e+01,7.084999999999999432e+01,5.000000000000000000e+01
2.790000000000000000e+02,5.000000000000000000e+01,7.107500000000000284e+01,5.000000000000000000e+01
2.800000000000000000e+02,5.000000000000000000e+01,7.114000000000000057e+01,5.000000000000000000e+01
2.810000000000000000e+02,5.000000000000000000e+01,7.117199999999999704e+01,5.000000000000000000e+01
2.820000000000000000e+02,5.000000000000000000e+01,7.117199999999999704e+01,5.000000000000000000e+01
2.830000000000000000e+02,5.000000000000000000e+01,7.117199999999999704e+01,5.000000000000000000e+01
2.840000000000000000e+02,5.000000000000000000e+01,7.117199999999999704e+01,5.000000000000000000e+01
2.850000000000000000e+02,5.000000000000000000e+01,7.126900000000000546e+01,5.000000000000000000e+01
2.860000000000000000e+02,5.000000000000000000e+01,7.143000000000000682e+01,5.000000000000000000e+01
2.870000000000000000e+02,5.000000000000000000e+01,7.149399999999999977e+01,5.000000000000000000e+01
2.880000000000000000e+02,5.000000000000000000e+01,7.149399999999999977e+01,5.000000000000000000e+01
2.890000000000000000e+02,5.000000000000000000e+01,7.149399999999999977e+01,5.000000000000000000e+01
2.900000000000000000e+02,5.000000000000000000e+01,7.149399999999999977e+01,5.000000000000000000e+01
