tm,DVm,PVm
6.600000000000000000e+01,1.000000000000000000e+00,9.105000000000025573e-02
6.700000000000000000e+01,1.000000000000000000e+00,9.667500000000010807e-02
6.800000000000000000e+01,1.000000000000000000e+00,9.667500000000010807e-02
6.900000000000000000e+01,1.000000000000000000e+00,9.750000000000014211e-02
7.000000000000000000e+01,1.000000000000000000e+00,1.047499999999999404e-01
7.100000000000000000e+01,1.000000000000000000e+00,1.047499999999999404e-01
7.200000000000000000e+01,1.000000000000000000e+00,1.055500000000002131e-01
7.300000000000000000e+01,1.000000000000000000e+00,1.095750000000002417e-01
7.400000000000000000e+01,1.000000000000000000e+00,1.128000000000000114e-01
7.500000000000000000e+01,1.000000000000000000e+00,1.128000000000000114e-01
7.600000000000000000e+01,1.000000000000000000e+00,1.135999999999999233e-01
7.700000000000000000e+01,1.000000000000000000e+00,1.200500000000001705e-01
7.800000000000000000e+01,1.000000000000000000e+00,1.208500000000000824e-01
7.900000000000000000e+01,1.000000000000000000e+00,1.208500000000000824e-01
8.000000000000000000e+01,1.000000000000000000e+00,1.281000000000002415e-01
8.100000000000000000e+01,1.000000000000000000e+00,1.289000000000001533e-01
8.200000000000000000e+01,1.000000000000000000e+00,1.297250000000001735e-01
8.300000000000000000e+01,1.000000000000000000e+00,1.353500000000000258e-01
8.400000000000000000e+01,1.000000000000000000e+00,1.369749999999996248e-01
8.500000000000000000e+01,1.000000000000000000e+00,1.369749999999996248e-01
8.600000000000000000e+01,1.000000000000000000e+00,1.409999999999996534e-01
8.700000000000000000e+01,1.000000000000000000e+00,1.450250000000000428e-01
8.800000000000000000e+01,1.000000000000000000e+00,1.450250000000000428e-01
8.900000000000000000e+01,1.000000000000000000e+00,1.458249999999995938e-01
9.000000000000000000e+01,1.000000000000000000e+00,1.530750000000001276e-01
9.100000000000000000e+01,1.000000000000000000e+00,1.530750000000001276e-01
9.200000000000000000e+01,1.000000000000000000e+00,1.530750000000001276e-01
9.300000000000000000e+01,1.000000000000000000e+00,1.587250000000000882e-01
9.400000000000000000e+01,1.000000000000000000e+00,1.611250000000001847e-01
9.500000000000000000e+01,1.000000000000000000e+00,1.619500000000002049e-01
9.600000000000000000e+01,1.000000000000000000e+00,1.659750000000002612e-01
9.700000000000000000e+01,1.000000000000000000e+00,1.691999999999996562e-01
9.800000000000000000e+01,1.000000000000000000e+00,1.691999999999996562e-01
9.900000000000000000e+01,1.000000000000000000e+00,1.716000000000001136e-01
1.000000000000000000e+02,1.000000000000000000e+00,1.756500000000002504e-01
1.010000000000000000e+02,1.000000000000000000e+00,1.772500000000000742e-01
1.020000000000000000e+02,1.000000000000000000e+00,1.772500000000000742e-01
1.030000000000000000e+02,1.000000000000000000e+00,1.780499999999996530e-01
1.040000000000000000e+02,1.000000000000000000e+00,1.845000000000002471e-01
1.050000000000000000e+02,1.000000000000000000e+00,1.853000000000001590e-01
1.060000000000000000e+02,1.000000000000000000e+00,1.853000000000001590e-01
1.070000000000000000e+02,1.000000000000000000e+00,1.877249999999996422e-01
1.080000000000000000e+02,1.000000000000000000e+00,1.933749999999996305e-01
1.090000000000000000e+02,1.000000000000000000e+00,1.933749999999996305e-01
1.100000000000000000e+02,1.000000000000000000e+00,1.957750000000000878e-01
1.110000000000000000e+02,1.000000000000000000e+00,1.990000000000002045e-01
1.120000000000000000e+02,1.000000000000000000e+00,2.014250000000000485e-01
1.130000000000000000e+02,1.000000000000000000e+00,2.022249999999995995e-01
1.140000000000000000e+02,1.000000000000000000e+00,2.046500000000001651e-01
1.150000000000000000e+02,1.000000000000000000e+00,2.086750000000002214e-01
1.160000000000000000e+02,1.000000000000000000e+00,2.094750000000001333e-01
1.170000000000000000e+02,1.000000000000000000e+00,2.102749999999996844e-01
1.180000000000000000e+02,1.000000000000000000e+00,2.151250000000000939e-01
1.190000000000000000e+02,1.000000000000000000e+00,2.175250000000001904e-01
1.200000000000000000e+02,1.000000000000000000e+00,2.175250000000001904e-01
1.210000000000000000e+02,1.000000000000000000e+00,2.207499999999996132e-01
1.220000000000000000e+02,1.000000000000000000e+00,2.247749999999996418e-01
1.230000000000000000e+02,1.000000000000000000e+00,2.255999999999996619e-01
1.240000000000000000e+02,1.000000000000000000e+00,2.255999999999996619e-01
1.250000000000000000e+02,1.000000000000000000e+00,2.255999999999996619e-01
1.260000000000000000e+02,1.000000000000000000e+00,2.312250000000002359e-01
1.270000000000000000e+02,1.000000000000000000e+00,2.336500000000000798e-01
1.280000000000000000e+02,1.000000000000000000e+00,2.336500000000000798e-01
1.290000000000000000e+02,1.000000000000000000e+00,2.352499999999995706e-01
1.300000000000000000e+02,1.000000000000000000e+00,2.409000000000002528e-01
1.310000000000000000e+02,1.000000000000000000e+00,2.417000000000001647e-01
1.320000000000000000e+02,1.000000000000000000e+00,2.417000000000001647e-01
1.330000000000000000e+02,1.000000000000000000e+00,2.433250000000000968e-01
1.340000000000000000e+02,1.000000000000000000e+00,2.481500000000000372e-01
1.350000000000000000e+02,1.000000000000000000e+00,2.497500000000002218e-01
1.360000000000000000e+02,1.000000000000000000e+00,2.497500000000002218e-01
1.370000000000000000e+02,1.000000000000000000e+00,2.521750000000000935e-01
1.380000000000000000e+02,1.000000000000000000e+00,2.554000000000001824e-01
1.390000000000000000e+02,1.000000000000000000e+00,2.578250000000000819e-01
1.400000000000000000e+02,1.000000000000000000e+00,2.578250000000000819e-01
1.410000000000000000e+02,1.000000000000000000e+00,2.602250000000001506e-01
1.420000000000000000e+02,1.000000000000000000e+00,2.618500000000000827e-01
1.430000000000000000e+02,1.000000000000000000e+00,2.658750000000001390e-01
1.440000000000000000e+02,1.000000000000000000e+00,2.658750000000001390e-01
1.450000000000000000e+02,1.000000000000000000e+00,2.658750000000001390e-01
1.460000000000000000e+02,1.000000000000000000e+00,2.723249999999996507e-01
1.470000000000000000e+02,1.000000000000000000e+00,2.739250000000001961e-01
1.480000000000000000e+02,1.000000000000000000e+00,2.739250000000001961e-01
1.490000000000000000e+02,1.000000000000000000e+00,2.747250000000001080e-01
1.500000000000000000e+02,1.000000000000000000e+00,2.779500000000002524e-01
1.510000000000000000e+02,1.000000000000000000e+00,2.811749999999996197e-01
1.520000000000000000e+02,1.000000000000000000e+00,2.819749999999995316e-01
1.530000000000000000e+02,1.000000000000000000e+00,2.819749999999995316e-01
1.540000000000000000e+02,1.000000000000000000e+00,2.819749999999995316e-01
1.550000000000000000e+02,1.000000000000000000e+00,2.884250000000001535e-01
1.560000000000000000e+02,1.000000000000000000e+00,2.900500000000000855e-01
1.570000000000000000e+02,1.000000000000000000e+00,2.900500000000000855e-01
1.580000000000000000e+02,1.000000000000000000e+00,2.908499999999996644e-01
1.590000000000000000e+02,1.000000000000000000e+00,2.932750000000002299e-01
1.600000000000000000e+02,1.000000000000000000e+00,2.948750000000000537e-01
1.610000000000000000e+02,1.000000000000000000e+00,2.981000000000001426e-01
1.620000000000000000e+02,1.000000000000000000e+00,2.981000000000001426e-01
1.630000000000000000e+02,1.000000000000000000e+00,2.981000000000001426e-01
1.640000000000000000e+02,1.000000000000000000e+00,2.989000000000000545e-01
1.650000000000000000e+02,1.000000000000000000e+00,3.029250000000001108e-01
1.660000000000000000e+02,1.000000000000000000e+00,3.061500000000002553e-01
1.670000000000000000e+02,1.000000000000000000e+00,3.061500000000002553e-01
1.680000000000000000e+02,1.000000000000000000e+00,3.061500000000002553e-01
1.690000000000000000e+02,1.000000000000000000e+00,3.061500000000002553e-01
1.700000000000000000e+02,1.000000000000000000e+00,3.085750000000000992e-01
1.710000000000000000e+02,1.000000000000000000e+00,3.109999999999996101e-01
1.720000000000000000e+02,1.000000000000000000e+00,3.142250000000000876e-01
1.730000000000000000e+02,1.000000000000000000e+00,3.142250000000000876e-01
1.740000000000000000e+02,1.000000000000000000e+00,3.142250000000000876e-01
1.750000000000000000e+02,1.000000000000000000e+00,3.142250000000000876e-01
1.760000000000000000e+02,1.000000000000000000e+00,3.190499999999996672e-01
1.770000000000000000e+02,1.000000000000000000e+00,3.222750000000001447e-01
1.780000000000000000e+02,1.000000000000000000e+00,3.222750000000001447e-01
1.790000000000000000e+02,1.000000000000000000e+00,3.222750000000001447e-01
1.800000000000000000e+02,1.000000000000000000e+00,3.222750000000001447e-01
1.810000000000000000e+02,1.000000000000000000e+00,3.287249999999996564e-01
1.820000000000000000e+02,1.000000000000000000e+00,3.303250000000002018e-01
1.830000000000000000e+02,1.000000000000000000e+00,3.303250000000002018e-01
1.840000000000000000e+02,1.000000000000000000e+00,3.303250000000002018e-01
1.850000000000000000e+02,1.000000000000000000e+00,3.311250000000001137e-01
1.860000000000000000e+02,1.000000000000000000e+00,3.375749999999996254e-01
1.870000000000000000e+02,1.000000000000000000e+00,3.383749999999995373e-01
1.880000000000000000e+02,1.000000000000000000e+00,3.383749999999995373e-01
1.890000000000000000e+02,1.000000000000000000e+00,3.383749999999995373e-01
1.900000000000000000e+02,1.000000000000000000e+00,3.383749999999995373e-01
1.910000000000000000e+02,1.000000000000000000e+00,3.400000000000001910e-01
1.920000000000000000e+02,1.000000000000000000e+00,3.440250000000002473e-01
1.930000000000000000e+02,1.000000000000000000e+00,3.456250000000000711e-01
1.940000000000000000e+02,1.000000000000000000e+00,3.464500000000000912e-01
1.950000000000000000e+02,1.000000000000000000e+00,3.464500000000000912e-01
1.960000000000000000e+02,1.000000000000000000e+00,3.464500000000000912e-01
1.970000000000000000e+02,1.000000000000000000e+00,3.496500000000001274e-01
1.980000000000000000e+02,1.000000000000000000e+00,3.537000000000002364e-01
1.990000000000000000e+02,1.000000000000000000e+00,3.545000000000001483e-01
2.000000000000000000e+02,1.000000000000000000e+00,3.545000000000001483e-01
2.010000000000000000e+02,1.000000000000000000e+00,3.545000000000001483e-01
2.020000000000000000e+02,1.000000000000000000e+00,3.553000000000000602e-01
2.030000000000000000e+02,1.000000000000000000e+00,3.577249999999995711e-01
2.040000000000000000e+02,1.000000000000000000e+00,3.601249999999996954e-01
2.050000000000000000e+02,1.000000000000000000e+00,3.617499999999996274e-01
2.060000000000000000e+02,1.000000000000000000e+00,3.625500000000002609e-01
2.070000000000000000e+02,1.000000000000000000e+00,3.625500000000002609e-01
2.080000000000000000e+02,1.000000000000000000e+00,3.625500000000002609e-01
2.090000000000000000e+02,1.000000000000000000e+00,3.633500000000001728e-01
2.100000000000000000e+02,1.000000000000000000e+00,3.625500000000002609e-01
2.110000000000000000e+02,1.000000000000000000e+00,3.657749999999996282e-01
2.120000000000000000e+02,1.000000000000000000e+00,3.705999999999995964e-01
2.130000000000000000e+02,1.000000000000000000e+00,3.705999999999995964e-01
2.140000000000000000e+02,1.000000000000000000e+00,3.705999999999995964e-01
2.150000000000000000e+02,1.000000000000000000e+00,3.705999999999995964e-01
2.160000000000000000e+02,1.000000000000000000e+00,3.705999999999995964e-01
2.170000000000000000e+02,1.000000000000000000e+00,3.746500000000000941e-01
2.180000000000000000e+02,1.000000000000000000e+00,3.778500000000001302e-01
2.190000000000000000e+02,1.000000000000000000e+00,3.786750000000001504e-01
2.200000000000000000e+02,1.000000000000000000e+00,3.786750000000001504e-01
2.210000000000000000e+02,1.000000000000000000e+00,3.786750000000001504e-01
2.220000000000000000e+02,1.000000000000000000e+00,3.786750000000001504e-01
2.230000000000000000e+02,1.000000000000000000e+00,3.802749999999995856e-01
2.240000000000000000e+02,1.000000000000000000e+00,3.810750000000002191e-01
2.250000000000000000e+02,1.000000000000000000e+00,3.827000000000001512e-01
2.260000000000000000e+02,1.000000000000000000e+00,3.859249999999995739e-01
2.270000000000000000e+02,1.000000000000000000e+00,3.867250000000002075e-01
2.280000000000000000e+02,1.000000000000000000e+00,3.867250000000002075e-01
2.290000000000000000e+02,1.000000000000000000e+00,3.867250000000002075e-01
2.300000000000000000e+02,1.000000000000000000e+00,3.875250000000001194e-01
2.310000000000000000e+02,1.000000000000000000e+00,3.883249999999996982e-01
2.320000000000000000e+02,1.000000000000000000e+00,3.883249999999996982e-01
2.330000000000000000e+02,1.000000000000000000e+00,3.947749999999995429e-01
2.340000000000000000e+02,1.000000000000000000e+00,3.947749999999995429e-01
2.350000000000000000e+02,1.000000000000000000e+00,3.939749999999996311e-01
2.360000000000000000e+02,1.000000000000000000e+00,3.947749999999995429e-01
2.370000000000000000e+02,1.000000000000000000e+00,3.947749999999995429e-01
2.380000000000000000e+02,1.000000000000000000e+00,3.947749999999995429e-01
2.390000000000000000e+02,1.000000000000000000e+00,3.947749999999995429e-01
2.400000000000000000e+02,1.000000000000000000e+00,3.955750000000001765e-01
2.410000000000000000e+02,1.000000000000000000e+00,3.964000000000001966e-01
2.420000000000000000e+02,1.000000000000000000e+00,3.972000000000001085e-01
2.430000000000000000e+02,1.000000000000000000e+00,4.028249999999996556e-01
2.440000000000000000e+02,1.000000000000000000e+00,4.020250000000000767e-01
2.450000000000000000e+02,1.000000000000000000e+00,4.028249999999996556e-01
2.460000000000000000e+02,1.000000000000000000e+00,4.028249999999996556e-01
2.470000000000000000e+02,1.000000000000000000e+00,4.028249999999996556e-01
2.480000000000000000e+02,1.000000000000000000e+00,4.028249999999996556e-01
2.490000000000000000e+02,1.000000000000000000e+00,4.028249999999996556e-01
2.500000000000000000e+02,1.000000000000000000e+00,4.036499999999996757e-01
2.510000000000000000e+02,1.000000000000000000e+00,4.052500000000002212e-01
2.520000000000000000e+02,1.000000000000000000e+00,4.052500000000002212e-01
2.530000000000000000e+02,1.000000000000000000e+00,4.092750000000002220e-01
2.540000000000000000e+02,1.000000000000000000e+00,4.092750000000002220e-01
2.550000000000000000e+02,1.000000000000000000e+00,4.109000000000001540e-01
2.560000000000000000e+02,1.000000000000000000e+00,4.109000000000001540e-01
2.570000000000000000e+02,1.000000000000000000e+00,4.109000000000001540e-01
2.580000000000000000e+02,1.000000000000000000e+00,4.109000000000001540e-01
2.590000000000000000e+02,1.000000000000000000e+00,4.109000000000001540e-01
2.600000000000000000e+02,1.000000000000000000e+00,4.117000000000000659e-01
2.610000000000000000e+02,1.000000000000000000e+00,4.117000000000000659e-01
2.620000000000000000e+02,1.000000000000000000e+00,4.124999999999996447e-01
2.630000000000000000e+02,1.000000000000000000e+00,4.165249999999997010e-01
2.640000000000000000e+02,1.000000000000000000e+00,4.165249999999997010e-01
2.650000000000000000e+02,1.000000000000000000e+00,4.189500000000002666e-01
2.660000000000000000e+02,1.000000000000000000e+00,4.189500000000002666e-01
2.670000000000000000e+02,1.000000000000000000e+00,4.189500000000002666e-01
2.680000000000000000e+02,1.000000000000000000e+00,4.189500000000002666e-01
2.690000000000000000e+02,1.000000000000000000e+00,4.189500000000002666e-01
2.700000000000000000e+02,1.000000000000000000e+00,4.189500000000002666e-01
2.710000000000000000e+02,1.000000000000000000e+00,4.189500000000002666e-01
2.720000000000000000e+02,1.000000000000000000e+00,4.197500000000001785e-01
2.730000000000000000e+02,1.000000000000000000e+00,4.205500000000000904e-01
2.740000000000000000e+02,1.000000000000000000e+00,4.213750000000001106e-01
2.750000000000000000e+02,1.000000000000000000e+00,4.229749999999995458e-01
2.760000000000000000e+02,1.000000000000000000e+00,4.262000000000000233e-01
2.770000000000000000e+02,1.000000000000000000e+00,4.269999999999996021e-01
2.780000000000000000e+02,1.000000000000000000e+00,4.269999999999996021e-01
2.790000000000000000e+02,1.000000000000000000e+00,4.269999999999996021e-01
2.800000000000000000e+02,1.000000000000000000e+00,4.269999999999996021e-01
2.810000000000000000e+02,1.000000000000000000e+00,4.269999999999996021e-01
2.820000000000000000e+02,1.000000000000000000e+00,4.269999999999996021e-01
2.830000000000000000e+02,1.000000000000000000e+00,4.286250000000002558e-01
2.840000000000000000e+02,1.000000000000000000e+00,4.318499999999996786e-01
2.850000000000000000e+02,1.000000000000000000e+00,4.318499999999996786e-01
2.860000000000000000e+02,1.000000000000000000e+00,4.350750000000001561e-01
2.870000000000000000e+02,1.000000000000000000e+00,4.350750000000001561e-01
2.880000000000000000e+02,1.000000000000000000e+00,4.350750000000001561e-01
2.890000000000000000e+02,1.000000000000000000e+00,4.350750000000001561e-01
2.900000000000000000e+02,1.000000000000000000e+00,4.350750000000001561e-01
2.910000000000000000e+02,1.000000000000000000e+00,4.350750000000001561e-01
2.920000000000000000e+02,1.000000000000000000e+00,4.350750000000001561e-01
2.930000000000000000e+02,1.000000000000000000e+00,4.350750000000001561e-01
2.940000000000000000e+02,1.000000000000000000e+00,4.366749999999995913e-01
2.950000000000000000e+02,1.000000000000000000e+00,4.358750000000000679e-01
2.960000000000000000e+02,1.000000000000000000e+00,4.399000000000000687e-01
2.970000000000000000e+02,1.000000000000000000e+00,4.406999999999996476e-01
2.980000000000000000e+02,1.000000000000000000e+00,4.431250000000002132e-01
2.990000000000000000e+02,1.000000000000000000e+00,4.431250000000002132e-01
3.000000000000000000e+02,1.000000000000000000e+00,4.431250000000002132e-01
3.010000000000000000e+02,1.000000000000000000e+00,4.431250000000002132e-01
3.020000000000000000e+02,1.000000000000000000e+00,4.431250000000002132e-01
3.030000000000000000e+02,1.000000000000000000e+00,4.431250000000002132e-01
3.040000000000000000e+02,1.000000000000000000e+00,4.431250000000002132e-01
3.050000000000000000e+02,1.000000000000000000e+00,4.431250000000002132e-01
3.060000000000000000e+02,1.000000000000000000e+00,4.439250000000001251e-01
3.070000000000000000e+02,1.000000000000000000e+00,4.439250000000001251e-01
3.080000000000000000e+02,1.000000000000000000e+00,4.455249999999996158e-01
3.090000000000000000e+02,1.000000000000000000e+00,4.447250000000000369e-01
3.100000000000000000e+02,1.000000000000000000e+00,4.479500000000001814e-01
3.110000000000000000e+02,1.000000000000000000e+00,4.503749999999996367e-01
3.120000000000000000e+02,1.000000000000000000e+00,4.503749999999996367e-01
3.130000000000000000e+02,1.000000000000000000e+00,4.511749999999995486e-01
3.140000000000000000e+02,1.000000000000000000e+00,4.511749999999995486e-01
3.150000000000000000e+02,1.000000000000000000e+00,4.511749999999995486e-01
3.160000000000000000e+02,1.000000000000000000e+00,4.511749999999995486e-01
3.170000000000000000e+02,1.000000000000000000e+00,4.511749999999995486e-01
3.180000000000000000e+02,1.000000000000000000e+00,4.511749999999995486e-01
3.190000000000000000e+02,1.000000000000000000e+00,4.527750000000000941e-01
3.200000000000000000e+02,1.000000000000000000e+00,4.544000000000000261e-01
3.210000000000000000e+02,1.000000000000000000e+00,4.527750000000000941e-01
3.220000000000000000e+02,1.000000000000000000e+00,4.576250000000001705e-01
3.230000000000000000e+02,1.000000000000000000e+00,4.560000000000002385e-01
3.240000000000000000e+02,1.000000000000000000e+00,4.592249999999996612e-01
3.250000000000000000e+02,1.000000000000000000e+00,4.592249999999996612e-01
3.260000000000000000e+02,1.000000000000000000e+00,4.592249999999996612e-01
3.270000000000000000e+02,1.000000000000000000e+00,4.592249999999996612e-01
3.280000000000000000e+02,1.000000000000000000e+00,4.592249999999996612e-01
3.290000000000000000e+02,1.000000000000000000e+00,4.592249999999996612e-01
3.300000000000000000e+02,1.000000000000000000e+00,4.592249999999996612e-01
3.310000000000000000e+02,1.000000000000000000e+00,4.592249999999996612e-01
3.320000000000000000e+02,1.000000000000000000e+00,4.592249999999996612e-01
3.330000000000000000e+02,1.000000000000000000e+00,4.600499999999996814e-01
3.340000000000000000e+02,1.000000000000000000e+00,4.608499999999995933e-01
3.350000000000000000e+02,1.000000000000000000e+00,4.624500000000001387e-01
3.360000000000000000e+02,1.000000000000000000e+00,4.640750000000000708e-01
3.370000000000000000e+02,1.000000000000000000e+00,4.640750000000000708e-01
3.380000000000000000e+02,1.000000000000000000e+00,4.673000000000001597e-01
3.390000000000000000e+02,1.000000000000000000e+00,4.664750000000001395e-01
3.400000000000000000e+02,1.000000000000000000e+00,4.673000000000001597e-01
3.410000000000000000e+02,1.000000000000000000e+00,4.673000000000001597e-01
3.420000000000000000e+02,1.000000000000000000e+00,4.673000000000001597e-01
3.430000000000000000e+02,1.000000000000000000e+00,4.673000000000001597e-01
3.440000000000000000e+02,1.000000000000000000e+00,4.673000000000001597e-01
3.450000000000000000e+02,1.000000000000000000e+00,4.673000000000001597e-01
3.460000000000000000e+02,1.000000000000000000e+00,4.673000000000001597e-01
3.470000000000000000e+02,1.000000000000000000e+00,4.673000000000001597e-01
3.480000000000000000e+02,1.000000000000000000e+00,4.673000000000001597e-01
3.490000000000000000e+02,1.000000000000000000e+00,4.673000000000001597e-01
3.500000000000000000e+02,1.000000000000000000e+00,4.688999999999996504e-01
3.510000000000000000e+02,1.000000000000000000e+00,4.681000000000000716e-01
3.520000000000000000e+02,1.000000000000000000e+00,4.688999999999996504e-01
3.530000000000000000e+02,1.000000000000000000e+00,4.688999999999996504e-01
3.540000000000000000e+02,1.000000000000000000e+00,4.721250000000001279e-01
3.550000000000000000e+02,1.000000000000000000e+00,4.729250000000000398e-01
3.560000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.570000000000000000e+02,1.000000000000000000e+00,4.745499999999996388e-01
3.580000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.590000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.600000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.610000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.620000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.630000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.640000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.650000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.660000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.670000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.680000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.690000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.700000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.710000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.720000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.730000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.740000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.750000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.760000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.770000000000000000e+02,1.000000000000000000e+00,4.761500000000001842e-01
3.780000000000000000e+02,1.000000000000000000e+00,4.769500000000000961e-01
3.790000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.800000000000000000e+02,1.000000000000000000e+00,4.777750000000001163e-01
3.810000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.820000000000000000e+02,1.000000000000000000e+00,4.777750000000001163e-01
3.830000000000000000e+02,1.000000000000000000e+00,4.777750000000001163e-01
3.840000000000000000e+02,1.000000000000000000e+00,4.801750000000001850e-01
3.850000000000000000e+02,1.000000000000000000e+00,4.785749999999996396e-01
3.860000000000000000e+02,1.000000000000000000e+00,4.818000000000001171e-01
3.870000000000000000e+02,1.000000000000000000e+00,4.826000000000000290e-01
