t,MV,PV,DV
7.600000000000000000e+01,5.000000000000000000e+01,6.923799999999999955e+01,7.000000000000000000e+01
7.700000000000000000e+01,5.000000000000000000e+01,6.927100000000000080e+01,7.000000000000000000e+01
7.800000000000000000e+01,5.000000000000000000e+01,6.943200000000000216e+01,7.000000000000000000e+01
7.900000000000000000e+01,5.000000000000000000e+01,6.956100000000000705e+01,7.000000000000000000e+01
8.000000000000000000e+01,5.000000000000000000e+01,6.956100000000000705e+01,7.000000000000000000e+01
8.100000000000000000e+01,5.000000000000000000e+01,6.968899999999999295e+01,7.000000000000000000e+01
8.200000000000000000e+01,5.000000000000000000e+01,6.988299999999999557e+01,7.000000000000000000e+01
8.300000000000000000e+01,5.000000000000000000e+01,6.988299999999999557e+01,7.000000000000000000e+01
8.400000000000000000e+01,5.000000000000000000e+01,7.001200000000000045e+01,7.000000000000000000e+01
8.500000000000000000e+01,5.000000000000000000e+01,7.020499999999999829e+01,7.000000000000000000e+01
8.600000000000000000e+01,5.000000000000000000e+01,7.020499999999999829e+01,7.000000000000000000e+01
8.700000000000000000e+01,5.000000000000000000e+01,7.030200000000000671e+01,7.000000000000000000e+01
8.800000000000000000e+01,5.000000000000000000e+01,7.052700000000000102e+01,7.000000000000000000e+01
8.900000000000000000e+01,5.000000000000000000e+01,7.052700000000000102e+01,7.000000000000000000e+01
9.000000000000000000e+01,5.000000000000000000e+01,7.056000000000000227e+01,7.000000000000000000e+01
9.100000000000000000e+01,5.000000000000000000e+01,7.084999999999999432e+01,7.000000000000000000e+01
9.200000000000000000e+01,5.000000000000000000e+01,7.084999999999999432e+01,7.000000000000000000e+01
9.300000000000000000e+01,5.000000000000000000e+01,7.088200000000000500e+01,7.000000000000000000e+01
9.400000000000000000e+01,5.000000000000000000e+01,7.104300000000000637e+01,7.000000000000000000e+01
9.500000000000000000e+01,5.000000000000000000e+01,7.117199999999999704e+01,7.000000000000000000e+01
9.600000000000000000e+01,5.000000000000000000e+01,7.117199999999999704e+01,7.000000000000000000e+01
9.700000000000000000e+01,5.000000000000000000e+01,7.120399999999999352e+01,7.000000000000000000e+01
9.800000000000000000e+01,5.000000000000000000e+01,7.146200000000000330e+01,7.000000000000000000e+01
9.900000000000000000e+01,5.000000000000000000e+01,7.149399999999999977e+01,7.000000000000000000e+01
1.000000000000000000e+02,5.000000000000000000e+01,7.149399999999999977e+01,7.000000000000000000e+01
1.010000000000000000e+02,5.000000000000000000e+01,7.178400000000000603e+01,7.000000000000000000e+01
1.020000000000000000e+02,5.000000000000000000e+01,7.181600000000000250e+01,7.000000000000000000e+01
1.030000000000000000e+02,5.000000000000000000e+01,7.184900000000000375e+01,7.000000000000000000e+01
1.040000000000000000e+02,5.000000000000000000e+01,7.207399999999999807e+01,7.000000000000000000e+01
1.050000000000000000e+02,5.000000000000000000e+01,7.213899999999999579e+01,7.000000000000000000e+01
1.060000000000000000e+02,5.000000000000000000e+01,7.213899999999999579e+01,7.000000000000000000e+01
1.070000000000000000e+02,5.000000000000000000e+01,7.229999999999999716e+01,7.000000000000000000e+01
1.080000000000000000e+02,5.000000000000000000e+01,7.246099999999999852e+01,7.000000000000000000e+01
1.090000000000000000e+02,5.000000000000000000e+01,7.246099999999999852e+01,7.000000000000000000e+01
1.100000000000000000e+02,5.000000000000000000e+01,7.249299999999999500e+01,7.000000000000000000e+01
1.110000000000000000e+02,5.000000000000000000e+01,7.278300000000000125e+01,7.000000000000000000e+01
1.120000000000000000e+02,5.000000000000000000e+01,7.278300000000000125e+01,7.000000000000000000e+01
1.130000000000000000e+02,5.000000000000000000e+01,7.278300000000000125e+01,7.000000000000000000e+01
1.140000000000000000e+02,5.000000000000000000e+01,7.300900000000000034e+01,7.000000000000000000e+01
1.150000000000000000e+02,5.000000000000000000e+01,7.310500000000000398e+01,7.000000000000000000e+01
1.160000000000000000e+02,5.000000000000000000e+01,7.313800000000000523e+01,7.000000000000000000e+01
1.170000000000000000e+02,5.000000000000000000e+01,7.329900000000000659e+01,7.000000000000000000e+01
1.180000000000000000e+02,5.000000000000000000e+01,7.342799999999999727e+01,7.000000000000000000e+01
1.190000000000000000e+02,5.000000000000000000e+01,7.342799999999999727e+01,7.000000000000000000e+01
1.200000000000000000e+02,5.000000000000000000e+01,7.352400000000000091e+01,7.000000000000000000e+01
1.210000000000000000e+02,5.000000000000000000e+01,7.368600000000000705e+01,7.000000000000000000e+01
1.220000000000000000e+02,5.000000000000000000e+01,7.375000000000000000e+01,7.000000000000000000e+01
1.230000000000000000e+02,5.000000000000000000e+01,7.375000000000000000e+01,7.000000000000000000e+01
1.240000000000000000e+02,5.000000000000000000e+01,7.378199999999999648e+01,7.000000000000000000e+01
1.250000000000000000e+02,5.000000000000000000e+01,7.404000000000000625e+01,7.000000000000000000e+01
1.260000000000000000e+02,5.000000000000000000e+01,7.407200000000000273e+01,7.000000000000000000e+01
1.270000000000000000e+02,5.000000000000000000e+01,7.407200000000000273e+01,7.000000000000000000e+01
1.280000000000000000e+02,5.000000000000000000e+01,7.416899999999999693e+01,7.000000000000000000e+01
1.290000000000000000e+02,5.000000000000000000e+01,7.439499999999999602e+01,7.000000000000000000e+01
1.300000000000000000e+02,5.000000000000000000e+01,7.439499999999999602e+01,7.000000000000000000e+01
1.310000000000000000e+02,5.000000000000000000e+01,7.449099999999999966e+01,7.000000000000000000e+01
1.320000000000000000e+02,5.000000000000000000e+01,7.462000000000000455e+01,7.000000000000000000e+01
1.330000000000000000e+02,5.000000000000000000e+01,7.471699999999999875e+01,7.000000000000000000e+01
1.340000000000000000e+02,5.000000000000000000e+01,7.474899999999999523e+01,7.000000000000000000e+01
1.350000000000000000e+02,5.000000000000000000e+01,7.484600000000000364e+01,7.000000000000000000e+01
1.360000000000000000e+02,5.000000000000000000e+01,7.500700000000000500e+01,7.000000000000000000e+01
1.370000000000000000e+02,5.000000000000000000e+01,7.503900000000000148e+01,7.000000000000000000e+01
1.380000000000000000e+02,5.000000000000000000e+01,7.507099999999999795e+01,7.000000000000000000e+01
1.390000000000000000e+02,5.000000000000000000e+01,7.526500000000000057e+01,7.000000000000000000e+01
1.400000000000000000e+02,5.000000000000000000e+01,7.536100000000000421e+01,7.000000000000000000e+01
1.410000000000000000e+02,5.000000000000000000e+01,7.536100000000000421e+01,7.000000000000000000e+01
1.420000000000000000e+02,5.000000000000000000e+01,7.548999999999999488e+01,7.000000000000000000e+01
1.430000000000000000e+02,5.000000000000000000e+01,7.565099999999999625e+01,7.000000000000000000e+01
1.440000000000000000e+02,5.000000000000000000e+01,7.568399999999999750e+01,7.000000000000000000e+01
1.450000000000000000e+02,5.000000000000000000e+01,7.568399999999999750e+01,7.000000000000000000e+01
1.460000000000000000e+02,5.000000000000000000e+01,7.568399999999999750e+01,7.000000000000000000e+01
1.470000000000000000e+02,5.000000000000000000e+01,7.590900000000000603e+01,7.000000000000000000e+01
1.480000000000000000e+02,5.000000000000000000e+01,7.600600000000000023e+01,7.000000000000000000e+01
1.490000000000000000e+02,5.000000000000000000e+01,7.600600000000000023e+01,7.000000000000000000e+01
1.500000000000000000e+02,5.000000000000000000e+01,7.606999999999999318e+01,7.000000000000000000e+01
1.510000000000000000e+02,5.000000000000000000e+01,7.629600000000000648e+01,7.000000000000000000e+01
1.520000000000000000e+02,5.000000000000000000e+01,7.632800000000000296e+01,7.000000000000000000e+01
1.530000000000000000e+02,5.000000000000000000e+01,7.632800000000000296e+01,7.000000000000000000e+01
1.540000000000000000e+02,5.000000000000000000e+01,7.639300000000000068e+01,7.000000000000000000e+01
1.550000000000000000e+02,5.000000000000000000e+01,7.658599999999999852e+01,7.000000000000000000e+01
1.560000000000000000e+02,5.000000000000000000e+01,7.665000000000000568e+01,7.000000000000000000e+01
1.570000000000000000e+02,5.000000000000000000e+01,7.665000000000000568e+01,7.000000000000000000e+01
1.580000000000000000e+02,5.000000000000000000e+01,7.674699999999999989e+01,7.000000000000000000e+01
1.590000000000000000e+02,5.000000000000000000e+01,7.687600000000000477e+01,7.000000000000000000e+01
1.600000000000000000e+02,5.000000000000000000e+01,7.697299999999999898e+01,7.000000000000000000e+01
1.610000000000000000e+02,5.000000000000000000e+01,7.697299999999999898e+01,7.000000000000000000e+01
1.620000000000000000e+02,5.000000000000000000e+01,7.706900000000000261e+01,7.000000000000000000e+01
1.630000000000000000e+02,5.000000000000000000e+01,7.713400000000000034e+01,7.000000000000000000e+01
1.640000000000000000e+02,5.000000000000000000e+01,7.729500000000000171e+01,7.000000000000000000e+01
1.650000000000000000e+02,5.000000000000000000e+01,7.729500000000000171e+01,7.000000000000000000e+01
1.660000000000000000e+02,5.000000000000000000e+01,7.729500000000000171e+01,7.000000000000000000e+01
1.670000000000000000e+02,5.000000000000000000e+01,7.755299999999999727e+01,7.000000000000000000e+01
1.680000000000000000e+02,5.000000000000000000e+01,7.761700000000000443e+01,7.000000000000000000e+01
1.690000000000000000e+02,5.000000000000000000e+01,7.761700000000000443e+01,7.000000000000000000e+01
1.700000000000000000e+02,5.000000000000000000e+01,7.764900000000000091e+01,7.000000000000000000e+01
1.710000000000000000e+02,5.000000000000000000e+01,7.777800000000000580e+01,7.000000000000000000e+01
1.720000000000000000e+02,5.000000000000000000e+01,7.790699999999999648e+01,7.000000000000000000e+01
1.730000000000000000e+02,5.000000000000000000e+01,7.793899999999999295e+01,7.000000000000000000e+01
1.740000000000000000e+02,5.000000000000000000e+01,7.793899999999999295e+01,7.000000000000000000e+01
1.750000000000000000e+02,5.000000000000000000e+01,7.793899999999999295e+01,7.000000000000000000e+01
1.760000000000000000e+02,5.000000000000000000e+01,7.819700000000000273e+01,7.000000000000000000e+01
1.770000000000000000e+02,5.000000000000000000e+01,7.826200000000000045e+01,7.000000000000000000e+01
1.780000000000000000e+02,5.000000000000000000e+01,7.826200000000000045e+01,7.000000000000000000e+01
1.790000000000000000e+02,5.000000000000000000e+01,7.829399999999999693e+01,7.000000000000000000e+01
1.800000000000000000e+02,5.000000000000000000e+01,7.839100000000000534e+01,7.000000000000000000e+01
1.810000000000000000e+02,5.000000000000000000e+01,7.845499999999999829e+01,7.000000000000000000e+01
1.820000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,7.000000000000000000e+01
1.830000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,7.000000000000000000e+01
1.840000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,7.000000000000000000e+01
1.850000000000000000e+02,5.000000000000000000e+01,7.861599999999999966e+01,7.000000000000000000e+01
1.860000000000000000e+02,5.000000000000000000e+01,7.877700000000000102e+01,7.000000000000000000e+01
1.870000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,7.000000000000000000e+01
1.880000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,7.000000000000000000e+01
1.890000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,7.000000000000000000e+01
1.900000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,7.000000000000000000e+01
1.910000000000000000e+02,5.000000000000000000e+01,7.900300000000000011e+01,7.000000000000000000e+01
1.920000000000000000e+02,5.000000000000000000e+01,7.909999999999999432e+01,7.000000000000000000e+01
1.930000000000000000e+02,5.000000000000000000e+01,7.922899999999999920e+01,7.000000000000000000e+01
1.940000000000000000e+02,5.000000000000000000e+01,7.922899999999999920e+01,7.000000000000000000e+01
1.950000000000000000e+02,5.000000000000000000e+01,7.922899999999999920e+01,7.000000000000000000e+01
1.960000000000000000e+02,5.000000000000000000e+01,7.922899999999999920e+01,7.000000000000000000e+01
1.970000000000000000e+02,5.000000000000000000e+01,7.942199999999999704e+01,7.000000000000000000e+01
1.980000000000000000e+02,5.000000000000000000e+01,7.955100000000000193e+01,7.000000000000000000e+01
1.990000000000000000e+02,5.000000000000000000e+01,7.955100000000000193e+01,7.000000000000000000e+01
2.000000000000000000e+02,5.000000000000000000e+01,7.955100000000000193e+01,7.000000000000000000e+01
2.010000000000000000e+02,5.000000000000000000e+01,7.955100000000000193e+01,7.000000000000000000e+01
2.020000000000000000e+02,5.000000000000000000e+01,7.980899999999999750e+01,7.000000000000000000e+01
2.030000000000000000e+02,5.000000000000000000e+01,7.987300000000000466e+01,7.000000000000000000e+01
2.040000000000000000e+02,5.000000000000000000e+01,7.987300000000000466e+01,7.000000000000000000e+01
2.050000000000000000e+02,5.000000000000000000e+01,7.987300000000000466e+01,7.000000000000000000e+01
2.060000000000000000e+02,5.000000000000000000e+01,7.990500000000000114e+01,7.000000000000000000e+01
2.070000000000000000e+02,5.000000000000000000e+01,8.016299999999999670e+01,7.000000000000000000e+01
2.080000000000000000e+02,5.000000000000000000e+01,8.019499999999999318e+01,7.000000000000000000e+01
2.090000000000000000e+02,5.000000000000000000e+01,8.019499999999999318e+01,7.000000000000000000e+01
2.100000000000000000e+02,5.000000000000000000e+01,8.019499999999999318e+01,7.000000000000000000e+01
2.110000000000000000e+02,5.000000000000000000e+01,8.019499999999999318e+01,7.000000000000000000e+01
2.120000000000000000e+02,5.000000000000000000e+01,8.026000000000000512e+01,7.000000000000000000e+01
2.130000000000000000e+02,5.000000000000000000e+01,8.042100000000000648e+01,7.000000000000000000e+01
2.140000000000000000e+02,5.000000000000000000e+01,8.048499999999999943e+01,7.000000000000000000e+01
2.150000000000000000e+02,5.000000000000000000e+01,8.051800000000000068e+01,7.000000000000000000e+01
2.160000000000000000e+02,5.000000000000000000e+01,8.051800000000000068e+01,7.000000000000000000e+01
2.170000000000000000e+02,5.000000000000000000e+01,8.051800000000000068e+01,7.000000000000000000e+01
2.180000000000000000e+02,5.000000000000000000e+01,8.064600000000000080e+01,7.000000000000000000e+01
2.190000000000000000e+02,5.000000000000000000e+01,8.080800000000000693e+01,7.000000000000000000e+01
2.200000000000000000e+02,5.000000000000000000e+01,8.084000000000000341e+01,7.000000000000000000e+01
2.210000000000000000e+02,5.000000000000000000e+01,8.084000000000000341e+01,7.000000000000000000e+01
2.220000000000000000e+02,5.000000000000000000e+01,8.084000000000000341e+01,7.000000000000000000e+01
2.230000000000000000e+02,5.000000000000000000e+01,8.087199999999999989e+01,7.000000000000000000e+01
2.240000000000000000e+02,5.000000000000000000e+01,8.096899999999999409e+01,7.000000000000000000e+01
2.250000000000000000e+02,5.000000000000000000e+01,8.106499999999999773e+01,7.000000000000000000e+01
2.260000000000000000e+02,5.000000000000000000e+01,8.112999999999999545e+01,7.000000000000000000e+01
2.270000000000000000e+02,5.000000000000000000e+01,8.116200000000000614e+01,7.000000000000000000e+01
2.280000000000000000e+02,5.000000000000000000e+01,8.116200000000000614e+01,7.000000000000000000e+01
2.290000000000000000e+02,5.000000000000000000e+01,8.116200000000000614e+01,7.000000000000000000e+01
2.300000000000000000e+02,5.000000000000000000e+01,8.119400000000000261e+01,7.000000000000000000e+01
2.310000000000000000e+02,5.000000000000000000e+01,8.116200000000000614e+01,7.000000000000000000e+01
2.320000000000000000e+02,5.000000000000000000e+01,8.129099999999999682e+01,7.000000000000000000e+01
2.330000000000000000e+02,5.000000000000000000e+01,8.148399999999999466e+01,7.000000000000000000e+01
2.340000000000000000e+02,5.000000000000000000e+01,8.148399999999999466e+01,7.000000000000000000e+01
2.350000000000000000e+02,5.000000000000000000e+01,8.148399999999999466e+01,7.000000000000000000e+01
2.360000000000000000e+02,5.000000000000000000e+01,8.148399999999999466e+01,7.000000000000000000e+01
2.370000000000000000e+02,5.000000000000000000e+01,8.148399999999999466e+01,7.000000000000000000e+01
2.380000000000000000e+02,5.000000000000000000e+01,8.164600000000000080e+01,7.000000000000000000e+01
2.390000000000000000e+02,5.000000000000000000e+01,8.177400000000000091e+01,7.000000000000000000e+01
2.400000000000000000e+02,5.000000000000000000e+01,8.180700000000000216e+01,7.000000000000000000e+01
2.410000000000000000e+02,5.000000000000000000e+01,8.180700000000000216e+01,7.000000000000000000e+01
2.420000000000000000e+02,5.000000000000000000e+01,8.180700000000000216e+01,7.000000000000000000e+01
2.430000000000000000e+02,5.000000000000000000e+01,8.180700000000000216e+01,7.000000000000000000e+01
2.440000000000000000e+02,5.000000000000000000e+01,8.187099999999999511e+01,7.000000000000000000e+01
2.450000000000000000e+02,5.000000000000000000e+01,8.190300000000000580e+01,7.000000000000000000e+01
2.460000000000000000e+02,5.000000000000000000e+01,8.196800000000000352e+01,7.000000000000000000e+01
2.470000000000000000e+02,5.000000000000000000e+01,8.209699999999999420e+01,7.000000000000000000e+01
2.480000000000000000e+02,5.000000000000000000e+01,8.212900000000000489e+01,7.000000000000000000e+01
2.490000000000000000e+02,5.000000000000000000e+01,8.212900000000000489e+01,7.000000000000000000e+01
2.500000000000000000e+02,5.000000000000000000e+01,8.212900000000000489e+01,7.000000000000000000e+01
2.510000000000000000e+02,5.000000000000000000e+01,8.216100000000000136e+01,7.000000000000000000e+01
2.520000000000000000e+02,5.000000000000000000e+01,8.219299999999999784e+01,7.000000000000000000e+01
2.530000000000000000e+02,5.000000000000000000e+01,8.219299999999999784e+01,7.000000000000000000e+01
2.540000000000000000e+02,5.000000000000000000e+01,8.245099999999999341e+01,7.000000000000000000e+01
2.550000000000000000e+02,5.000000000000000000e+01,8.245099999999999341e+01,7.000000000000000000e+01
2.560000000000000000e+02,5.000000000000000000e+01,8.241899999999999693e+01,7.000000000000000000e+01
2.570000000000000000e+02,5.000000000000000000e+01,8.245099999999999341e+01,7.000000000000000000e+01
2.580000000000000000e+02,5.000000000000000000e+01,8.245099999999999341e+01,7.000000000000000000e+01
2.590000000000000000e+02,5.000000000000000000e+01,8.245099999999999341e+01,7.000000000000000000e+01
2.600000000000000000e+02,5.000000000000000000e+01,8.245099999999999341e+01,7.000000000000000000e+01
2.610000000000000000e+02,5.000000000000000000e+01,8.248300000000000409e+01,7.000000000000000000e+01
2.620000000000000000e+02,5.000000000000000000e+01,8.251600000000000534e+01,7.000000000000000000e+01
2.630000000000000000e+02,5.000000000000000000e+01,8.254800000000000182e+01,7.000000000000000000e+01
2.640000000000000000e+02,5.000000000000000000e+01,8.277299999999999613e+01,7.000000000000000000e+01
2.650000000000000000e+02,5.000000000000000000e+01,8.274099999999999966e+01,7.000000000000000000e+01
2.660000000000000000e+02,5.000000000000000000e+01,8.277299999999999613e+01,7.000000000000000000e+01
2.670000000000000000e+02,5.000000000000000000e+01,8.277299999999999613e+01,7.000000000000000000e+01
2.680000000000000000e+02,5.000000000000000000e+01,8.277299999999999613e+01,7.000000000000000000e+01
2.690000000000000000e+02,5.000000000000000000e+01,8.277299999999999613e+01,7.000000000000000000e+01
2.700000000000000000e+02,5.000000000000000000e+01,8.277299999999999613e+01,7.000000000000000000e+01
2.710000000000000000e+02,5.000000000000000000e+01,8.280599999999999739e+01,7.000000000000000000e+01
2.720000000000000000e+02,5.000000000000000000e+01,8.287000000000000455e+01,7.000000000000000000e+01
2.730000000000000000e+02,5.000000000000000000e+01,8.287000000000000455e+01,7.000000000000000000e+01
2.740000000000000000e+02,5.000000000000000000e+01,8.303100000000000591e+01,7.000000000000000000e+01
2.750000000000000000e+02,5.000000000000000000e+01,8.303100000000000591e+01,7.000000000000000000e+01
2.760000000000000000e+02,5.000000000000000000e+01,8.309600000000000364e+01,7.000000000000000000e+01
2.770000000000000000e+02,5.000000000000000000e+01,8.309600000000000364e+01,7.000000000000000000e+01
2.780000000000000000e+02,5.000000000000000000e+01,8.309600000000000364e+01,7.000000000000000000e+01
2.790000000000000000e+02,5.000000000000000000e+01,8.309600000000000364e+01,7.000000000000000000e+01
2.800000000000000000e+02,5.000000000000000000e+01,8.309600000000000364e+01,7.000000000000000000e+01
2.810000000000000000e+02,5.000000000000000000e+01,8.312800000000000011e+01,7.000000000000000000e+01
2.820000000000000000e+02,5.000000000000000000e+01,8.312800000000000011e+01,7.000000000000000000e+01
2.830000000000000000e+02,5.000000000000000000e+01,8.315999999999999659e+01,7.000000000000000000e+01
2.840000000000000000e+02,5.000000000000000000e+01,8.332099999999999795e+01,7.000000000000000000e+01
2.850000000000000000e+02,5.000000000000000000e+01,8.332099999999999795e+01,7.000000000000000000e+01
2.860000000000000000e+02,5.000000000000000000e+01,8.341800000000000637e+01,7.000000000000000000e+01
2.870000000000000000e+02,5.000000000000000000e+01,8.341800000000000637e+01,7.000000000000000000e+01
2.880000000000000000e+02,5.000000000000000000e+01,8.341800000000000637e+01,7.000000000000000000e+01
2.890000000000000000e+02,5.000000000000000000e+01,8.341800000000000637e+01,7.000000000000000000e+01
2.900000000000000000e+02,5.000000000000000000e+01,8.341800000000000637e+01,7.000000000000000000e+01
