t,MV,PV,DV,MVP,MVI,MVD,MVFF,Man
3.300000000000000000e+01,5.000000000000001421e+01,2.379899999999999949e+01,5.000000000000000000e+01,1.397328111910417476e+02,-1.302151795973072126e+02,4.048236840626547917e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.400000000000000000e+01,5.000000000000000000e+01,2.379899999999999949e+01,5.000000000000000000e+01,1.390584426976675729e+02,-1.272690594831640993e+02,3.821061678549652640e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.500000000000000000e+01,5.000000000000000000e+01,2.412099999999999866e+01,5.000000000000000000e+01,1.390584426976675729e+02,-1.258049420791031991e+02,3.674649938143562622e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.600000000000000000e+01,5.000000000000000000e+01,2.412099999999999866e+01,5.000000000000000000e+01,1.382167889966347332e+02,-1.226559337957843212e+02,3.443914479914958804e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.700000000000000000e+01,5.000000000000000000e+01,2.444300000000000139e+01,5.000000000000000000e+01,1.382167889966347332e+02,-1.213363280023351223e+02,3.311953900570038911e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.800000000000000000e+01,5.000000000000000000e+01,2.447599999999999909e+01,5.000000000000000000e+01,1.373751352956018650e+02,-1.183262940737031101e+02,3.095115877810124161e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.900000000000000000e+01,5.000000000000000000e+01,2.476599999999999824e+01,5.000000000000000000e+01,1.372888788604028605e+02,-1.169619129542917761e+02,2.967303409388891211e+01,0.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+01,5.000000000000000000e+01,2.486199999999999832e+01,5.000000000000000000e+01,1.365308677631993532e+02,-1.142569566526612306e+02,2.772608888946187733e+01,0.000000000000000000e+00,1.000000000000000000e+00
4.100000000000000000e+01,5.000000000000000000e+01,2.508800000000000097e+01,5.000000000000000000e+01,1.362799399517112988e+02,-1.126755218634592239e+02,2.639558191174792867e+01,0.000000000000000000e+00,1.000000000000000000e+00
4.200000000000000000e+01,5.000000000000000000e+01,2.534600000000000009e+01,5.000000000000000000e+01,1.356892140621664851e+02,-1.104421833800713415e+02,2.475296931790485644e+01,0.000000000000000000e+00,1.000000000000000000e+00
4.300000000000000000e+01,5.000000000000000711e+01,2.541000000000000014e+01,5.000000000000000000e+01,1.350148455687923388e+02,-1.080987671450613732e+02,2.308392157626904151e+01,0.000000000000000000e+00,1.000000000000000000e+00
4.400000000000000000e+01,4.999999999999999289e+01,2.573199999999999932e+01,5.000000000000000000e+01,1.348475603611336453e+02,-1.068682242166658511e+02,2.202066385553219874e+01,0.000000000000000000e+00,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000000e+01,2.595799999999999841e+01,5.000000000000000000e+01,1.340059066601007771e+02,-1.042834662359224325e+02,2.027755957582165536e+01,0.000000000000000000e+00,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000711e+01,2.605499999999999972e+01,5.000000000000000000e+01,1.334151807705559918e+02,-1.022845522066266994e+02,1.886937143607071476e+01,0.000000000000000000e+00,1.000000000000000000e+00
