tm,MVm,PVm
1.050000000000000000e+02,1.000000000000000000e+00,1.852999999999994374e-01
1.060000000000000000e+02,1.000000000000000000e+00,1.852999999999994374e-01
1.070000000000000000e+02,1.000000000000000000e+00,1.885249999999999149e-01
1.080000000000000000e+02,1.000000000000000000e+00,1.933499999999998553e-01
1.090000000000000000e+02,1.000000000000000000e+00,1.933499999999998553e-01
1.100000000000000000e+02,1.000000000000000000e+00,1.933499999999998553e-01
1.110000000000000000e+02,1.000000000000000000e+00,1.981749999999994627e-01
1.120000000000000000e+02,1.000000000000000000e+00,2.013999999999999402e-01
1.130000000000000000e+02,1.000000000000000000e+00,2.013999999999999402e-01
1.140000000000000000e+02,1.000000000000000000e+00,2.013999999999999402e-01
1.150000000000000000e+02,1.000000000000000000e+00,2.070499999999999008e-01
1.160000000000000000e+02,1.000000000000000000e+00,2.094749999999994117e-01
1.170000000000000000e+02,1.000000000000000000e+00,2.094749999999994117e-01
1.180000000000000000e+02,1.000000000000000000e+00,2.126749999999994201e-01
1.190000000000000000e+02,1.000000000000000000e+00,2.158999999999998975e-01
1.200000000000000000e+02,1.000000000000000000e+00,2.175249999999998296e-01
1.210000000000000000e+02,1.000000000000000000e+00,2.175249999999998296e-01
1.220000000000000000e+02,1.000000000000000000e+00,2.183249999999993807e-01
1.230000000000000000e+02,1.000000000000000000e+00,2.231499999999993489e-01
1.240000000000000000e+02,1.000000000000000000e+00,2.255749999999999145e-01
1.250000000000000000e+02,1.000000000000000000e+00,2.255749999999999145e-01
1.260000000000000000e+02,1.000000000000000000e+00,2.279999999999993976e-01
1.270000000000000000e+02,1.000000000000000000e+00,2.336249999999999716e-01
1.280000000000000000e+02,1.000000000000000000e+00,2.336249999999999716e-01
1.290000000000000000e+02,1.000000000000000000e+00,2.336249999999999716e-01
1.300000000000000000e+02,1.000000000000000000e+00,2.360499999999998155e-01
1.310000000000000000e+02,1.000000000000000000e+00,2.408749999999994229e-01
1.320000000000000000e+02,1.000000000000000000e+00,2.416999999999994431e-01
1.330000000000000000e+02,1.000000000000000000e+00,2.416999999999994431e-01
1.340000000000000000e+02,1.000000000000000000e+00,2.473250000000000171e-01
1.350000000000000000e+02,1.000000000000000000e+00,2.489499999999999491e-01
1.360000000000000000e+02,1.000000000000000000e+00,2.497499999999998610e-01
1.370000000000000000e+02,1.000000000000000000e+00,2.497499999999998610e-01
1.380000000000000000e+02,1.000000000000000000e+00,2.537749999999999173e-01
1.390000000000000000e+02,1.000000000000000000e+00,2.577999999999999181e-01
1.400000000000000000e+02,1.000000000000000000e+00,2.577999999999999181e-01
1.410000000000000000e+02,1.000000000000000000e+00,2.577999999999999181e-01
1.420000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
1.430000000000000000e+02,1.000000000000000000e+00,2.658500000000000307e-01
1.440000000000000000e+02,1.000000000000000000e+00,2.658500000000000307e-01
1.450000000000000000e+02,1.000000000000000000e+00,2.658500000000000307e-01
1.460000000000000000e+02,1.000000000000000000e+00,2.682749999999998747e-01
1.470000000000000000e+02,1.000000000000000000e+00,2.730999999999994543e-01
1.480000000000000000e+02,1.000000000000000000e+00,2.739249999999998630e-01
1.490000000000000000e+02,1.000000000000000000e+00,2.739249999999998630e-01
1.500000000000000000e+02,1.000000000000000000e+00,2.755250000000000199e-01
1.510000000000000000e+02,1.000000000000000000e+00,2.779499999999998638e-01
1.520000000000000000e+02,1.000000000000000000e+00,2.819749999999999202e-01
1.530000000000000000e+02,1.000000000000000000e+00,2.819749999999999202e-01
1.540000000000000000e+02,1.000000000000000000e+00,2.819749999999999202e-01
1.550000000000000000e+02,1.000000000000000000e+00,2.819749999999999202e-01
1.560000000000000000e+02,1.000000000000000000e+00,2.852000000000000091e-01
1.570000000000000000e+02,1.000000000000000000e+00,2.892249999999993437e-01
1.580000000000000000e+02,1.000000000000000000e+00,2.900249999999999773e-01
1.590000000000000000e+02,1.000000000000000000e+00,2.900249999999999773e-01
1.600000000000000000e+02,1.000000000000000000e+00,2.900249999999999773e-01
1.610000000000000000e+02,1.000000000000000000e+00,2.948750000000000537e-01
1.620000000000000000e+02,1.000000000000000000e+00,2.972749999999994008e-01
1.630000000000000000e+02,1.000000000000000000e+00,2.980749999999993127e-01
1.640000000000000000e+02,1.000000000000000000e+00,2.980749999999993127e-01
1.650000000000000000e+02,1.000000000000000000e+00,2.980749999999993127e-01
1.660000000000000000e+02,1.000000000000000000e+00,3.029249999999993892e-01
1.670000000000000000e+02,1.000000000000000000e+00,3.061499999999998667e-01
1.680000000000000000e+02,1.000000000000000000e+00,3.061499999999998667e-01
1.690000000000000000e+02,1.000000000000000000e+00,3.061499999999998667e-01
1.700000000000000000e+02,1.000000000000000000e+00,3.125999999999994339e-01
1.710000000000000000e+02,1.000000000000000000e+00,3.141999999999999238e-01
1.720000000000000000e+02,1.000000000000000000e+00,3.141999999999999238e-01
1.730000000000000000e+02,1.000000000000000000e+00,3.141999999999999238e-01
1.740000000000000000e+02,1.000000000000000000e+00,3.174249999999993466e-01
1.750000000000000000e+02,1.000000000000000000e+00,3.206499999999998241e-01
1.760000000000000000e+02,1.000000000000000000e+00,3.222500000000000364e-01
1.770000000000000000e+02,1.000000000000000000e+00,3.222500000000000364e-01
1.780000000000000000e+02,1.000000000000000000e+00,3.222500000000000364e-01
1.790000000000000000e+02,1.000000000000000000e+00,3.222500000000000364e-01
1.800000000000000000e+02,1.000000000000000000e+00,3.246749999999998804e-01
1.810000000000000000e+02,1.000000000000000000e+00,3.303249999999998687e-01
1.820000000000000000e+02,1.000000000000000000e+00,3.303249999999998687e-01
1.830000000000000000e+02,1.000000000000000000e+00,3.303249999999998687e-01
1.840000000000000000e+02,1.000000000000000000e+00,3.319250000000000256e-01
1.850000000000000000e+02,1.000000000000000000e+00,3.351499999999994484e-01
1.860000000000000000e+02,1.000000000000000000e+00,3.383749999999999258e-01
1.870000000000000000e+02,1.000000000000000000e+00,3.383749999999999258e-01
1.880000000000000000e+02,1.000000000000000000e+00,3.383749999999999258e-01
1.890000000000000000e+02,1.000000000000000000e+00,3.383749999999999258e-01
1.900000000000000000e+02,1.000000000000000000e+00,3.423999999999999266e-01
1.910000000000000000e+02,1.000000000000000000e+00,3.464249999999999829e-01
1.920000000000000000e+02,1.000000000000000000e+00,3.464249999999999829e-01
1.930000000000000000e+02,1.000000000000000000e+00,3.464249999999999829e-01
1.940000000000000000e+02,1.000000000000000000e+00,3.464249999999999829e-01
1.950000000000000000e+02,1.000000000000000000e+00,3.464249999999999829e-01
1.960000000000000000e+02,1.000000000000000000e+00,3.480499999999999150e-01
1.970000000000000000e+02,1.000000000000000000e+00,3.496499999999994057e-01
1.980000000000000000e+02,1.000000000000000000e+00,3.528749999999998832e-01
1.990000000000000000e+02,1.000000000000000000e+00,3.544749999999993184e-01
2.000000000000000000e+02,1.000000000000000000e+00,3.544749999999993184e-01
2.010000000000000000e+02,1.000000000000000000e+00,3.544749999999993184e-01
2.020000000000000000e+02,1.000000000000000000e+00,3.544749999999993184e-01
2.030000000000000000e+02,1.000000000000000000e+00,3.568999999999998840e-01
2.040000000000000000e+02,1.000000000000000000e+00,3.584999999999993747e-01
2.050000000000000000e+02,1.000000000000000000e+00,3.625499999999998724e-01
2.060000000000000000e+02,1.000000000000000000e+00,3.625499999999998724e-01
2.070000000000000000e+02,1.000000000000000000e+00,3.625499999999998724e-01
2.080000000000000000e+02,1.000000000000000000e+00,3.625499999999998724e-01
2.090000000000000000e+02,1.000000000000000000e+00,3.657499999999999085e-01
2.100000000000000000e+02,1.000000000000000000e+00,3.673749999999998406e-01
2.110000000000000000e+02,1.000000000000000000e+00,3.705999999999999295e-01
2.120000000000000000e+02,1.000000000000000000e+00,3.705999999999999295e-01
2.130000000000000000e+02,1.000000000000000000e+00,3.705999999999999295e-01
2.140000000000000000e+02,1.000000000000000000e+00,3.705999999999999295e-01
2.150000000000000000e+02,1.000000000000000000e+00,3.730249999999994404e-01
2.160000000000000000e+02,1.000000000000000000e+00,3.721999999999994202e-01
2.170000000000000000e+02,1.000000000000000000e+00,3.770499999999998297e-01
2.180000000000000000e+02,1.000000000000000000e+00,3.786500000000000421e-01
2.190000000000000000e+02,1.000000000000000000e+00,3.786500000000000421e-01
2.200000000000000000e+02,1.000000000000000000e+00,3.786500000000000421e-01
2.210000000000000000e+02,1.000000000000000000e+00,3.786500000000000421e-01
2.220000000000000000e+02,1.000000000000000000e+00,3.794499999999999540e-01
2.230000000000000000e+02,1.000000000000000000e+00,3.810749999999998860e-01
2.240000000000000000e+02,1.000000000000000000e+00,3.866999999999993776e-01
2.250000000000000000e+02,1.000000000000000000e+00,3.866999999999993776e-01
2.260000000000000000e+02,1.000000000000000000e+00,3.866999999999993776e-01
2.270000000000000000e+02,1.000000000000000000e+00,3.866999999999993776e-01
2.280000000000000000e+02,1.000000000000000000e+00,3.866999999999993776e-01
2.290000000000000000e+02,1.000000000000000000e+00,3.899249999999998550e-01
2.300000000000000000e+02,1.000000000000000000e+00,3.915499999999994540e-01
2.310000000000000000e+02,1.000000000000000000e+00,3.939499999999999114e-01
2.320000000000000000e+02,1.000000000000000000e+00,3.947749999999999315e-01
2.330000000000000000e+02,1.000000000000000000e+00,3.947749999999999315e-01
2.340000000000000000e+02,1.000000000000000000e+00,3.947749999999999315e-01
2.350000000000000000e+02,1.000000000000000000e+00,3.955749999999998434e-01
2.360000000000000000e+02,1.000000000000000000e+00,3.955749999999998434e-01
2.370000000000000000e+02,1.000000000000000000e+00,3.987999999999999323e-01
2.380000000000000000e+02,1.000000000000000000e+00,4.020249999999993551e-01
2.390000000000000000e+02,1.000000000000000000e+00,4.028249999999999886e-01
2.400000000000000000e+02,1.000000000000000000e+00,4.028249999999999886e-01
2.410000000000000000e+02,1.000000000000000000e+00,4.028249999999999886e-01
2.420000000000000000e+02,1.000000000000000000e+00,4.036249999999999005e-01
2.430000000000000000e+02,1.000000000000000000e+00,4.076499999999999568e-01
2.440000000000000000e+02,1.000000000000000000e+00,4.108749999999993241e-01
2.450000000000000000e+02,1.000000000000000000e+00,4.108749999999993241e-01
2.460000000000000000e+02,1.000000000000000000e+00,4.108749999999993241e-01
2.470000000000000000e+02,1.000000000000000000e+00,4.124999999999999778e-01
2.480000000000000000e+02,1.000000000000000000e+00,4.140999999999998016e-01
2.490000000000000000e+02,1.000000000000000000e+00,4.189249999999994367e-01
2.500000000000000000e+02,1.000000000000000000e+00,4.173249999999999460e-01
2.510000000000000000e+02,1.000000000000000000e+00,4.189249999999994367e-01
2.520000000000000000e+02,1.000000000000000000e+00,4.189249999999994367e-01
2.530000000000000000e+02,1.000000000000000000e+00,4.189249999999994367e-01
2.540000000000000000e+02,1.000000000000000000e+00,4.189249999999994367e-01
2.550000000000000000e+02,1.000000000000000000e+00,4.189249999999994367e-01
2.560000000000000000e+02,1.000000000000000000e+00,4.189249999999994367e-01
2.570000000000000000e+02,1.000000000000000000e+00,4.197499999999994569e-01
2.580000000000000000e+02,1.000000000000000000e+00,4.213500000000000023e-01
2.590000000000000000e+02,1.000000000000000000e+00,4.229749999999999344e-01
2.600000000000000000e+02,1.000000000000000000e+00,4.261749999999999150e-01
2.610000000000000000e+02,1.000000000000000000e+00,4.269999999999999352e-01
2.620000000000000000e+02,1.000000000000000000e+00,4.269999999999999352e-01
2.630000000000000000e+02,1.000000000000000000e+00,4.269999999999999352e-01
2.640000000000000000e+02,1.000000000000000000e+00,4.269999999999999352e-01
2.650000000000000000e+02,1.000000000000000000e+00,4.269999999999999352e-01
2.660000000000000000e+02,1.000000000000000000e+00,4.269999999999999352e-01
2.670000000000000000e+02,1.000000000000000000e+00,4.269999999999999352e-01
2.680000000000000000e+02,1.000000000000000000e+00,4.293999999999993378e-01
2.690000000000000000e+02,1.000000000000000000e+00,4.293999999999993378e-01
2.700000000000000000e+02,1.000000000000000000e+00,4.310249999999999915e-01
2.710000000000000000e+02,1.000000000000000000e+00,4.318249999999999034e-01
2.720000000000000000e+02,1.000000000000000000e+00,4.342499999999994142e-01
2.730000000000000000e+02,1.000000000000000000e+00,4.350500000000000478e-01
2.740000000000000000e+02,1.000000000000000000e+00,4.350500000000000478e-01
2.750000000000000000e+02,1.000000000000000000e+00,4.350500000000000478e-01
2.760000000000000000e+02,1.000000000000000000e+00,4.350500000000000478e-01
2.770000000000000000e+02,1.000000000000000000e+00,4.350500000000000478e-01
2.780000000000000000e+02,1.000000000000000000e+00,4.350500000000000478e-01
2.790000000000000000e+02,1.000000000000000000e+00,4.350500000000000478e-01
2.800000000000000000e+02,1.000000000000000000e+00,4.350500000000000478e-01
2.810000000000000000e+02,1.000000000000000000e+00,4.366499999999998716e-01
2.820000000000000000e+02,1.000000000000000000e+00,4.382749999999994150e-01
2.830000000000000000e+02,1.000000000000000000e+00,4.398749999999999605e-01
2.840000000000000000e+02,1.000000000000000000e+00,4.398749999999999605e-01
2.850000000000000000e+02,1.000000000000000000e+00,4.422999999999998044e-01
2.860000000000000000e+02,1.000000000000000000e+00,4.422999999999998044e-01
2.870000000000000000e+02,1.000000000000000000e+00,4.430999999999993832e-01
2.880000000000000000e+02,1.000000000000000000e+00,4.430999999999993832e-01
2.890000000000000000e+02,1.000000000000000000e+00,4.430999999999993832e-01
2.900000000000000000e+02,1.000000000000000000e+00,4.430999999999993832e-01
2.910000000000000000e+02,1.000000000000000000e+00,4.430999999999993832e-01
2.920000000000000000e+02,1.000000000000000000e+00,4.430999999999993832e-01
2.930000000000000000e+02,1.000000000000000000e+00,4.430999999999993832e-01
2.940000000000000000e+02,1.000000000000000000e+00,4.430999999999993832e-01
2.950000000000000000e+02,1.000000000000000000e+00,4.463249999999998607e-01
2.960000000000000000e+02,1.000000000000000000e+00,4.455249999999999488e-01
2.970000000000000000e+02,1.000000000000000000e+00,4.487499999999993716e-01
2.980000000000000000e+02,1.000000000000000000e+00,4.511749999999999372e-01
2.990000000000000000e+02,1.000000000000000000e+00,4.511749999999999372e-01
3.000000000000000000e+02,1.000000000000000000e+00,4.503499999999999170e-01
3.010000000000000000e+02,1.000000000000000000e+00,4.511749999999999372e-01
3.020000000000000000e+02,1.000000000000000000e+00,4.511749999999999372e-01
3.030000000000000000e+02,1.000000000000000000e+00,4.511749999999999372e-01
3.040000000000000000e+02,1.000000000000000000e+00,4.511749999999999372e-01
3.050000000000000000e+02,1.000000000000000000e+00,4.511749999999999372e-01
3.060000000000000000e+02,1.000000000000000000e+00,4.511749999999999372e-01
3.070000000000000000e+02,1.000000000000000000e+00,4.511749999999999372e-01
3.080000000000000000e+02,1.000000000000000000e+00,4.511749999999999372e-01
3.090000000000000000e+02,1.000000000000000000e+00,4.511749999999999372e-01
3.100000000000000000e+02,1.000000000000000000e+00,4.519749999999998491e-01
3.110000000000000000e+02,1.000000000000000000e+00,4.527749999999993724e-01
3.120000000000000000e+02,1.000000000000000000e+00,4.575999999999993406e-01
3.130000000000000000e+02,1.000000000000000000e+00,4.584249999999993608e-01
3.140000000000000000e+02,1.000000000000000000e+00,4.592249999999999943e-01
3.150000000000000000e+02,1.000000000000000000e+00,4.592249999999999943e-01
3.160000000000000000e+02,1.000000000000000000e+00,4.592249999999999943e-01
3.170000000000000000e+02,1.000000000000000000e+00,4.592249999999999943e-01
3.180000000000000000e+02,1.000000000000000000e+00,4.592249999999999943e-01
3.190000000000000000e+02,1.000000000000000000e+00,4.592249999999999943e-01
3.200000000000000000e+02,1.000000000000000000e+00,4.592249999999999943e-01
3.210000000000000000e+02,1.000000000000000000e+00,4.608249999999998181e-01
3.220000000000000000e+02,1.000000000000000000e+00,4.624499999999994171e-01
3.230000000000000000e+02,1.000000000000000000e+00,4.656749999999998946e-01
3.240000000000000000e+02,1.000000000000000000e+00,4.672749999999993298e-01
3.250000000000000000e+02,1.000000000000000000e+00,4.672749999999993298e-01
3.260000000000000000e+02,1.000000000000000000e+00,4.672749999999993298e-01
3.270000000000000000e+02,1.000000000000000000e+00,4.672749999999993298e-01
3.280000000000000000e+02,1.000000000000000000e+00,4.672749999999993298e-01
3.290000000000000000e+02,1.000000000000000000e+00,4.672749999999993298e-01
3.300000000000000000e+02,1.000000000000000000e+00,4.672749999999993298e-01
3.310000000000000000e+02,1.000000000000000000e+00,4.680749999999999633e-01
3.320000000000000000e+02,1.000000000000000000e+00,4.688749999999998752e-01
3.330000000000000000e+02,1.000000000000000000e+00,4.688749999999998752e-01
3.340000000000000000e+02,1.000000000000000000e+00,4.704999999999998073e-01
3.350000000000000000e+02,1.000000000000000000e+00,4.721000000000000196e-01
3.360000000000000000e+02,1.000000000000000000e+00,4.696999999999998954e-01
3.370000000000000000e+02,1.000000000000000000e+00,4.712999999999993861e-01
3.380000000000000000e+02,1.000000000000000000e+00,4.745249999999998636e-01
3.390000000000000000e+02,1.000000000000000000e+00,4.753249999999994424e-01
3.400000000000000000e+02,1.000000000000000000e+00,4.753249999999994424e-01
3.410000000000000000e+02,1.000000000000000000e+00,4.753249999999994424e-01
3.420000000000000000e+02,1.000000000000000000e+00,4.753249999999994424e-01
3.430000000000000000e+02,1.000000000000000000e+00,4.753249999999994424e-01
3.440000000000000000e+02,1.000000000000000000e+00,4.753249999999994424e-01
3.450000000000000000e+02,1.000000000000000000e+00,4.753249999999994424e-01
3.460000000000000000e+02,1.000000000000000000e+00,4.753249999999994424e-01
3.470000000000000000e+02,1.000000000000000000e+00,4.753249999999994424e-01
3.480000000000000000e+02,1.000000000000000000e+00,4.753249999999994424e-01
3.490000000000000000e+02,1.000000000000000000e+00,4.753249999999994424e-01
3.500000000000000000e+02,1.000000000000000000e+00,4.761499999999994626e-01
3.510000000000000000e+02,1.000000000000000000e+00,4.801749999999998519e-01
3.520000000000000000e+02,1.000000000000000000e+00,4.825749999999999207e-01
3.530000000000000000e+02,1.000000000000000000e+00,4.833999999999999408e-01
3.540000000000000000e+02,1.000000000000000000e+00,4.833999999999999408e-01
3.550000000000000000e+02,1.000000000000000000e+00,4.833999999999999408e-01
3.560000000000000000e+02,1.000000000000000000e+00,4.833999999999999408e-01
3.570000000000000000e+02,1.000000000000000000e+00,4.833999999999999408e-01
3.580000000000000000e+02,1.000000000000000000e+00,4.833999999999999408e-01
3.590000000000000000e+02,1.000000000000000000e+00,4.833999999999999408e-01
3.600000000000000000e+02,1.000000000000000000e+00,4.833999999999999408e-01
3.610000000000000000e+02,1.000000000000000000e+00,4.833999999999999408e-01
3.620000000000000000e+02,1.000000000000000000e+00,4.833999999999999408e-01
3.630000000000000000e+02,1.000000000000000000e+00,4.833999999999999408e-01
3.640000000000000000e+02,1.000000000000000000e+00,4.833999999999999408e-01
3.650000000000000000e+02,1.000000000000000000e+00,4.841999999999998527e-01
3.660000000000000000e+02,1.000000000000000000e+00,4.841999999999998527e-01
3.670000000000000000e+02,1.000000000000000000e+00,4.841999999999998527e-01
3.680000000000000000e+02,1.000000000000000000e+00,4.882249999999999091e-01
3.690000000000000000e+02,1.000000000000000000e+00,4.898249999999993998e-01
3.700000000000000000e+02,1.000000000000000000e+00,4.906499999999994199e-01
3.710000000000000000e+02,1.000000000000000000e+00,4.914500000000000535e-01
3.720000000000000000e+02,1.000000000000000000e+00,4.898249999999993998e-01
3.730000000000000000e+02,1.000000000000000000e+00,4.914500000000000535e-01
3.740000000000000000e+02,1.000000000000000000e+00,4.914500000000000535e-01
3.750000000000000000e+02,1.000000000000000000e+00,4.914500000000000535e-01
3.760000000000000000e+02,1.000000000000000000e+00,4.914500000000000535e-01
3.770000000000000000e+02,1.000000000000000000e+00,4.914500000000000535e-01
3.780000000000000000e+02,1.000000000000000000e+00,4.914500000000000535e-01
3.790000000000000000e+02,1.000000000000000000e+00,4.914500000000000535e-01
3.800000000000000000e+02,1.000000000000000000e+00,4.914500000000000535e-01
3.810000000000000000e+02,1.000000000000000000e+00,4.914500000000000535e-01
3.820000000000000000e+02,1.000000000000000000e+00,4.914500000000000535e-01
3.830000000000000000e+02,1.000000000000000000e+00,4.914500000000000535e-01
3.840000000000000000e+02,1.000000000000000000e+00,4.914500000000000535e-01
3.850000000000000000e+02,1.000000000000000000e+00,4.914500000000000535e-01
3.860000000000000000e+02,1.000000000000000000e+00,4.914500000000000535e-01
3.870000000000000000e+02,1.000000000000000000e+00,4.914500000000000535e-01
