tm,DVm,PVm
1.050000000000000000e+02,1.000000000000000000e+00,2.078500000000001735e-01
1.060000000000000000e+02,1.000000000000000000e+00,2.094750000000001333e-01
1.070000000000000000e+02,1.000000000000000000e+00,2.094750000000001333e-01
1.080000000000000000e+02,1.000000000000000000e+00,2.094750000000001333e-01
1.090000000000000000e+02,1.000000000000000000e+00,2.118750000000002021e-01
1.100000000000000000e+02,1.000000000000000000e+00,2.159249999999996450e-01
1.110000000000000000e+02,1.000000000000000000e+00,2.175250000000001904e-01
1.120000000000000000e+02,1.000000000000000000e+00,2.175250000000001904e-01
1.130000000000000000e+02,1.000000000000000000e+00,2.183249999999997415e-01
1.140000000000000000e+02,1.000000000000000000e+00,2.207500000000003071e-01
1.150000000000000000e+02,1.000000000000000000e+00,2.231750000000001788e-01
1.160000000000000000e+02,1.000000000000000000e+00,2.255750000000002475e-01
1.170000000000000000e+02,1.000000000000000000e+00,2.255750000000002475e-01
1.180000000000000000e+02,1.000000000000000000e+00,2.304250000000003240e-01
1.190000000000000000e+02,1.000000000000000000e+00,2.336499999999997468e-01
1.200000000000000000e+02,1.000000000000000000e+00,2.336499999999997468e-01
1.210000000000000000e+02,1.000000000000000000e+00,2.360500000000001763e-01
1.220000000000000000e+02,1.000000000000000000e+00,2.417000000000001647e-01
1.230000000000000000e+02,1.000000000000000000e+00,2.417000000000001647e-01
1.240000000000000000e+02,1.000000000000000000e+00,2.432999999999996277e-01
1.250000000000000000e+02,1.000000000000000000e+00,2.497500000000002218e-01
1.260000000000000000e+02,1.000000000000000000e+00,2.497500000000002218e-01
1.270000000000000000e+02,1.000000000000000000e+00,2.537750000000002504e-01
1.280000000000000000e+02,1.000000000000000000e+00,2.578000000000003067e-01
1.290000000000000000e+02,1.000000000000000000e+00,2.578000000000003067e-01
1.300000000000000000e+02,1.000000000000000000e+00,2.578000000000003067e-01
1.310000000000000000e+02,1.000000000000000000e+00,2.586250000000003268e-01
1.320000000000000000e+02,1.000000000000000000e+00,2.602250000000001506e-01
1.330000000000000000e+02,1.000000000000000000e+00,2.618499999999997496e-01
1.340000000000000000e+02,1.000000000000000000e+00,2.610249999999997295e-01
1.350000000000000000e+02,1.000000000000000000e+00,2.634500000000002951e-01
1.360000000000000000e+02,1.000000000000000000e+00,2.658750000000001390e-01
1.370000000000000000e+02,1.000000000000000000e+00,2.658750000000001390e-01
1.380000000000000000e+02,1.000000000000000000e+00,2.658750000000001390e-01
1.390000000000000000e+02,1.000000000000000000e+00,2.699000000000001398e-01
1.400000000000000000e+02,1.000000000000000000e+00,2.723000000000002641e-01
1.410000000000000000e+02,1.000000000000000000e+00,2.739250000000001961e-01
1.420000000000000000e+02,1.000000000000000000e+00,2.739250000000001961e-01
1.430000000000000000e+02,1.000000000000000000e+00,2.747250000000001080e-01
1.440000000000000000e+02,1.000000000000000000e+00,2.771500000000003405e-01
1.450000000000000000e+02,1.000000000000000000e+00,2.819750000000002532e-01
1.460000000000000000e+02,1.000000000000000000e+00,2.819750000000002532e-01
1.470000000000000000e+02,1.000000000000000000e+00,2.827750000000001651e-01
1.480000000000000000e+02,1.000000000000000000e+00,2.844000000000000972e-01
1.490000000000000000e+02,1.000000000000000000e+00,2.884250000000001535e-01
1.500000000000000000e+02,1.000000000000000000e+00,2.900249999999996442e-01
1.510000000000000000e+02,1.000000000000000000e+00,2.900249999999996442e-01
1.520000000000000000e+02,1.000000000000000000e+00,2.900249999999996442e-01
1.530000000000000000e+02,1.000000000000000000e+00,2.900249999999996442e-01
1.540000000000000000e+02,1.000000000000000000e+00,2.900249999999996442e-01
1.550000000000000000e+02,1.000000000000000000e+00,2.900249999999996442e-01
1.560000000000000000e+02,1.000000000000000000e+00,2.900249999999996442e-01
1.570000000000000000e+02,1.000000000000000000e+00,2.900249999999996442e-01
1.580000000000000000e+02,1.000000000000000000e+00,2.900249999999996442e-01
1.590000000000000000e+02,1.000000000000000000e+00,2.900249999999996442e-01
1.600000000000000000e+02,1.000000000000000000e+00,2.900249999999996442e-01
1.610000000000000000e+02,1.000000000000000000e+00,2.900249999999996442e-01
1.620000000000000000e+02,1.000000000000000000e+00,2.900249999999996442e-01
1.630000000000000000e+02,1.000000000000000000e+00,2.900249999999996442e-01
1.640000000000000000e+02,1.000000000000000000e+00,2.908499999999996644e-01
1.650000000000000000e+02,1.000000000000000000e+00,2.932499999999997331e-01
1.660000000000000000e+02,1.000000000000000000e+00,2.972750000000001225e-01
1.670000000000000000e+02,1.000000000000000000e+00,2.981000000000001426e-01
1.680000000000000000e+02,1.000000000000000000e+00,2.981000000000001426e-01
1.690000000000000000e+02,1.000000000000000000e+00,2.981000000000001426e-01
1.700000000000000000e+02,1.000000000000000000e+00,3.013250000000002871e-01
1.710000000000000000e+02,1.000000000000000000e+00,3.053500000000003434e-01
1.720000000000000000e+02,1.000000000000000000e+00,3.061500000000002553e-01
1.730000000000000000e+02,1.000000000000000000e+00,3.061500000000002553e-01
1.740000000000000000e+02,1.000000000000000000e+00,3.061500000000002553e-01
1.750000000000000000e+02,1.000000000000000000e+00,3.061500000000002553e-01
1.760000000000000000e+02,1.000000000000000000e+00,3.061500000000002553e-01
1.770000000000000000e+02,1.000000000000000000e+00,3.126000000000001000e-01
1.780000000000000000e+02,1.000000000000000000e+00,3.142000000000003124e-01
1.790000000000000000e+02,1.000000000000000000e+00,3.142000000000003124e-01
1.800000000000000000e+02,1.000000000000000000e+00,3.150000000000002243e-01
1.810000000000000000e+02,1.000000000000000000e+00,3.190499999999996672e-01
1.820000000000000000e+02,1.000000000000000000e+00,3.214499999999997359e-01
1.830000000000000000e+02,1.000000000000000000e+00,3.222750000000001447e-01
1.840000000000000000e+02,1.000000000000000000e+00,3.222750000000001447e-01
1.850000000000000000e+02,1.000000000000000000e+00,3.222750000000001447e-01
1.860000000000000000e+02,1.000000000000000000e+00,3.222750000000001447e-01
1.870000000000000000e+02,1.000000000000000000e+00,3.222750000000001447e-01
1.880000000000000000e+02,1.000000000000000000e+00,3.222750000000001447e-01
1.890000000000000000e+02,1.000000000000000000e+00,3.222750000000001447e-01
1.900000000000000000e+02,1.000000000000000000e+00,3.222750000000001447e-01
1.910000000000000000e+02,1.000000000000000000e+00,3.222750000000001447e-01
1.920000000000000000e+02,1.000000000000000000e+00,3.246750000000002134e-01
1.930000000000000000e+02,1.000000000000000000e+00,3.303250000000002018e-01
1.940000000000000000e+02,1.000000000000000000e+00,3.303250000000002018e-01
1.950000000000000000e+02,1.000000000000000000e+00,3.303250000000002018e-01
1.960000000000000000e+02,1.000000000000000000e+00,3.327250000000002705e-01
1.970000000000000000e+02,1.000000000000000000e+00,3.383750000000002589e-01
1.980000000000000000e+02,1.000000000000000000e+00,3.383750000000002589e-01
1.990000000000000000e+02,1.000000000000000000e+00,3.383750000000002589e-01
2.000000000000000000e+02,1.000000000000000000e+00,3.383750000000002589e-01
2.010000000000000000e+02,1.000000000000000000e+00,3.391750000000001708e-01
2.020000000000000000e+02,1.000000000000000000e+00,3.391750000000001708e-01
2.030000000000000000e+02,1.000000000000000000e+00,3.432000000000002271e-01
2.040000000000000000e+02,1.000000000000000000e+00,3.464249999999996499e-01
2.050000000000000000e+02,1.000000000000000000e+00,3.464249999999996499e-01
2.060000000000000000e+02,1.000000000000000000e+00,3.472499999999996700e-01
2.070000000000000000e+02,1.000000000000000000e+00,3.472499999999996700e-01
2.080000000000000000e+02,1.000000000000000000e+00,3.536750000000001282e-01
2.090000000000000000e+02,1.000000000000000000e+00,3.545000000000001483e-01
2.100000000000000000e+02,1.000000000000000000e+00,3.545000000000001483e-01
2.110000000000000000e+02,1.000000000000000000e+00,3.560999999999996390e-01
2.120000000000000000e+02,1.000000000000000000e+00,3.625500000000002609e-01
2.130000000000000000e+02,1.000000000000000000e+00,3.625500000000002609e-01
2.140000000000000000e+02,1.000000000000000000e+00,3.641499999999996962e-01
2.150000000000000000e+02,1.000000000000000000e+00,3.706000000000003181e-01
2.160000000000000000e+02,1.000000000000000000e+00,3.706000000000003181e-01
2.170000000000000000e+02,1.000000000000000000e+00,3.706000000000003181e-01
2.180000000000000000e+02,1.000000000000000000e+00,3.762500000000003064e-01
2.190000000000000000e+02,1.000000000000000000e+00,3.786499999999996535e-01
2.200000000000000000e+02,1.000000000000000000e+00,3.786499999999996535e-01
2.210000000000000000e+02,1.000000000000000000e+00,3.786499999999996535e-01
2.220000000000000000e+02,1.000000000000000000e+00,3.786499999999996535e-01
2.230000000000000000e+02,1.000000000000000000e+00,3.786499999999996535e-01
2.240000000000000000e+02,1.000000000000000000e+00,3.786499999999996535e-01
2.250000000000000000e+02,1.000000000000000000e+00,3.786499999999996535e-01
2.260000000000000000e+02,1.000000000000000000e+00,3.786499999999996535e-01
2.270000000000000000e+02,1.000000000000000000e+00,3.786499999999996535e-01
2.280000000000000000e+02,1.000000000000000000e+00,3.786499999999996535e-01
2.290000000000000000e+02,1.000000000000000000e+00,3.778500000000001302e-01
2.300000000000000000e+02,1.000000000000000000e+00,3.786499999999996535e-01
2.310000000000000000e+02,1.000000000000000000e+00,3.770500000000002183e-01
2.320000000000000000e+02,1.000000000000000000e+00,3.778500000000001302e-01
2.330000000000000000e+02,1.000000000000000000e+00,3.786499999999996535e-01
2.340000000000000000e+02,1.000000000000000000e+00,3.786499999999996535e-01
2.350000000000000000e+02,1.000000000000000000e+00,3.786499999999996535e-01
2.360000000000000000e+02,1.000000000000000000e+00,3.786499999999996535e-01
2.370000000000000000e+02,1.000000000000000000e+00,3.786499999999996535e-01
2.380000000000000000e+02,1.000000000000000000e+00,3.802750000000003072e-01
2.390000000000000000e+02,1.000000000000000000e+00,3.834999999999997300e-01
2.400000000000000000e+02,1.000000000000000000e+00,3.859000000000001873e-01
2.410000000000000000e+02,1.000000000000000000e+00,3.867250000000002075e-01
2.420000000000000000e+02,1.000000000000000000e+00,3.875250000000001194e-01
2.430000000000000000e+02,1.000000000000000000e+00,3.915500000000001757e-01
2.440000000000000000e+02,1.000000000000000000e+00,3.947750000000002646e-01
2.450000000000000000e+02,1.000000000000000000e+00,3.947750000000002646e-01
2.460000000000000000e+02,1.000000000000000000e+00,3.947750000000002646e-01
2.470000000000000000e+02,1.000000000000000000e+00,3.955750000000001765e-01
2.480000000000000000e+02,1.000000000000000000e+00,3.996000000000002328e-01
2.490000000000000000e+02,1.000000000000000000e+00,3.996000000000002328e-01
2.500000000000000000e+02,1.000000000000000000e+00,3.979999999999996874e-01
2.510000000000000000e+02,1.000000000000000000e+00,3.947750000000002646e-01
2.520000000000000000e+02,1.000000000000000000e+00,3.947750000000002646e-01
2.530000000000000000e+02,1.000000000000000000e+00,3.947750000000002646e-01
2.540000000000000000e+02,1.000000000000000000e+00,3.947750000000002646e-01
2.550000000000000000e+02,1.000000000000000000e+00,3.947750000000002646e-01
2.560000000000000000e+02,1.000000000000000000e+00,3.947750000000002646e-01
2.570000000000000000e+02,1.000000000000000000e+00,3.947750000000002646e-01
2.580000000000000000e+02,1.000000000000000000e+00,3.947750000000002646e-01
2.590000000000000000e+02,1.000000000000000000e+00,3.947750000000002646e-01
2.600000000000000000e+02,1.000000000000000000e+00,3.947750000000002646e-01
2.610000000000000000e+02,1.000000000000000000e+00,3.947750000000002646e-01
2.620000000000000000e+02,1.000000000000000000e+00,3.947750000000002646e-01
2.630000000000000000e+02,1.000000000000000000e+00,3.947750000000002646e-01
2.640000000000000000e+02,1.000000000000000000e+00,3.955750000000001765e-01
2.650000000000000000e+02,1.000000000000000000e+00,3.979999999999996874e-01
2.660000000000000000e+02,1.000000000000000000e+00,4.012250000000001648e-01
2.670000000000000000e+02,1.000000000000000000e+00,4.028249999999996556e-01
2.680000000000000000e+02,1.000000000000000000e+00,4.028249999999996556e-01
2.690000000000000000e+02,1.000000000000000000e+00,4.028249999999996556e-01
2.700000000000000000e+02,1.000000000000000000e+00,4.028249999999996556e-01
2.710000000000000000e+02,1.000000000000000000e+00,4.028249999999996556e-01
2.720000000000000000e+02,1.000000000000000000e+00,4.028249999999996556e-01
2.730000000000000000e+02,1.000000000000000000e+00,4.028249999999996556e-01
2.740000000000000000e+02,1.000000000000000000e+00,4.052500000000002212e-01
2.750000000000000000e+02,1.000000000000000000e+00,4.108749999999997127e-01
2.760000000000000000e+02,1.000000000000000000e+00,4.108749999999997127e-01
2.770000000000000000e+02,1.000000000000000000e+00,4.108749999999997127e-01
2.780000000000000000e+02,1.000000000000000000e+00,4.189500000000002666e-01
2.790000000000000000e+02,1.000000000000000000e+00,4.189500000000002666e-01
2.800000000000000000e+02,1.000000000000000000e+00,4.189500000000002666e-01
2.810000000000000000e+02,1.000000000000000000e+00,4.189500000000002666e-01
2.820000000000000000e+02,1.000000000000000000e+00,4.189500000000002666e-01
2.830000000000000000e+02,1.000000000000000000e+00,4.189500000000002666e-01
2.840000000000000000e+02,1.000000000000000000e+00,4.189500000000002666e-01
2.850000000000000000e+02,1.000000000000000000e+00,4.189500000000002666e-01
2.860000000000000000e+02,1.000000000000000000e+00,4.205499999999997018e-01
2.870000000000000000e+02,1.000000000000000000e+00,4.205499999999997018e-01
2.880000000000000000e+02,1.000000000000000000e+00,4.189500000000002666e-01
2.890000000000000000e+02,1.000000000000000000e+00,4.229750000000002674e-01
2.900000000000000000e+02,1.000000000000000000e+00,4.270000000000003237e-01
2.910000000000000000e+02,1.000000000000000000e+00,4.270000000000003237e-01
2.920000000000000000e+02,1.000000000000000000e+00,4.270000000000003237e-01
2.930000000000000000e+02,1.000000000000000000e+00,4.270000000000003237e-01
2.940000000000000000e+02,1.000000000000000000e+00,4.270000000000003237e-01
2.950000000000000000e+02,1.000000000000000000e+00,4.270000000000003237e-01
2.960000000000000000e+02,1.000000000000000000e+00,4.270000000000003237e-01
2.970000000000000000e+02,1.000000000000000000e+00,4.310249999999996584e-01
2.980000000000000000e+02,1.000000000000000000e+00,4.302249999999997465e-01
2.990000000000000000e+02,1.000000000000000000e+00,4.334500000000002240e-01
3.000000000000000000e+02,1.000000000000000000e+00,4.350499999999996592e-01
3.010000000000000000e+02,1.000000000000000000e+00,4.350499999999996592e-01
3.020000000000000000e+02,1.000000000000000000e+00,4.350499999999996592e-01
3.030000000000000000e+02,1.000000000000000000e+00,4.390749999999997155e-01
3.040000000000000000e+02,1.000000000000000000e+00,4.406999999999996476e-01
3.050000000000000000e+02,1.000000000000000000e+00,4.423000000000001930e-01
3.060000000000000000e+02,1.000000000000000000e+00,4.431250000000002132e-01
3.070000000000000000e+02,1.000000000000000000e+00,4.431250000000002132e-01
3.080000000000000000e+02,1.000000000000000000e+00,4.431250000000002132e-01
3.090000000000000000e+02,1.000000000000000000e+00,4.431250000000002132e-01
3.100000000000000000e+02,1.000000000000000000e+00,4.431250000000002132e-01
3.110000000000000000e+02,1.000000000000000000e+00,4.487499999999997047e-01
3.120000000000000000e+02,1.000000000000000000e+00,4.511750000000002703e-01
3.130000000000000000e+02,1.000000000000000000e+00,4.511750000000002703e-01
3.140000000000000000e+02,1.000000000000000000e+00,4.511750000000002703e-01
3.150000000000000000e+02,1.000000000000000000e+00,4.511750000000002703e-01
3.160000000000000000e+02,1.000000000000000000e+00,4.543999999999996930e-01
3.170000000000000000e+02,1.000000000000000000e+00,4.584249999999997494e-01
3.180000000000000000e+02,1.000000000000000000e+00,4.592249999999996612e-01
3.190000000000000000e+02,1.000000000000000000e+00,4.592249999999996612e-01
3.200000000000000000e+02,1.000000000000000000e+00,4.592249999999996612e-01
3.210000000000000000e+02,1.000000000000000000e+00,4.592249999999996612e-01
3.220000000000000000e+02,1.000000000000000000e+00,4.592249999999996612e-01
3.230000000000000000e+02,1.000000000000000000e+00,4.592249999999996612e-01
3.240000000000000000e+02,1.000000000000000000e+00,4.608250000000001512e-01
3.250000000000000000e+02,1.000000000000000000e+00,4.632499999999996620e-01
3.260000000000000000e+02,1.000000000000000000e+00,4.656750000000002276e-01
3.270000000000000000e+02,1.000000000000000000e+00,4.672749999999997184e-01
3.280000000000000000e+02,1.000000000000000000e+00,4.672749999999997184e-01
3.290000000000000000e+02,1.000000000000000000e+00,4.672749999999997184e-01
3.300000000000000000e+02,1.000000000000000000e+00,4.672749999999997184e-01
3.310000000000000000e+02,1.000000000000000000e+00,4.688999999999996504e-01
3.320000000000000000e+02,1.000000000000000000e+00,4.705000000000001958e-01
3.330000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.340000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.350000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.360000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.370000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.380000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.390000000000000000e+02,1.000000000000000000e+00,4.825999999999996959e-01
3.400000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.410000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.420000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.430000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.440000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.450000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.460000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.470000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.480000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.490000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.500000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.510000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.520000000000000000e+02,1.000000000000000000e+00,4.825999999999996959e-01
3.530000000000000000e+02,1.000000000000000000e+00,4.825999999999996959e-01
3.540000000000000000e+02,1.000000000000000000e+00,4.825999999999996959e-01
3.550000000000000000e+02,1.000000000000000000e+00,4.825999999999996959e-01
3.560000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.570000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.580000000000000000e+02,1.000000000000000000e+00,4.825999999999996959e-01
3.590000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.600000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.610000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.620000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.630000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.640000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.650000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.660000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.670000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.680000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.690000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.700000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.710000000000000000e+02,1.000000000000000000e+00,4.834000000000003294e-01
3.720000000000000000e+02,1.000000000000000000e+00,4.825999999999996959e-01
3.730000000000000000e+02,1.000000000000000000e+00,4.793750000000002731e-01
3.740000000000000000e+02,1.000000000000000000e+00,4.761500000000001842e-01
3.750000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.760000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.770000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.780000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.790000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.800000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.810000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.820000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.830000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.840000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.850000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
3.860000000000000000e+02,1.000000000000000000e+00,4.753500000000002723e-01
