t,MV,PV,DV,MVP,MVI,MVD,MVFF,Man
7.470000000000000000e+02,5.000000000000000000e+01,7.874500000000000455e+01,5.000000000000000000e+01,-4.561135740069370392e+00,5.476702341297367127e+01,-2.058876729042999898e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.480000000000000000e+02,5.000000000000000000e+01,7.868099999999999739e+01,5.000000000000000000e+01,-4.561135740069370392e+00,5.475913440854139225e+01,-1.979986684720239642e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.490000000000000000e+02,5.000000000000000000e+01,7.861599999999999966e+01,5.000000000000000000e+01,-4.393850532410646714e+00,5.440551210734749077e+01,-1.166157493684677471e-02,0.000000000000000000e+00,1.000000000000000000e+00
7.500000000000000000e+02,5.000000000000000000e+01,7.864799999999999613e+01,5.000000000000000000e+01,2.191436220329025630e+01,-1.443648931437024885e-02,2.810007428602411395e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.510000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.183071959946091667e+01,1.235292730087113711e+00,2.693398767045196962e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.520000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,1.921287602009410733e+00,2.608070759087098978e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.530000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,2.920622894302081107e+00,2.508137229857831940e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.540000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,3.881666624797890819e+00,2.412032856808250969e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.550000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,4.805886012473447266e+00,2.319610918040695324e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.560000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,5.694692056829723015e+00,2.230730313605067749e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.570000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,6.549441692055474107e+00,2.145255350082492640e+01,0.000000000000000000e+00,1.000000000000000000e+00
